	logFC	logCPM	F	PValue	FDR
B4GALT1	0.336259593638409	9.57375336304778	17.8007028889011	0.000825678353049058	0.0388126972295948
EXTL2	-0.775011007180648	2.64357698764752	17.7521224350966	0.000835068523663783	0.0391163676874088
CDA	0.484010035392688	6.14233453279654	17.6627339891286	0.000852667568314895	0.039801091038475
CD86	-0.972277952979164	1.6911494384406	17.6085324580284	0.000863545462927839	0.0401176603916328
KRT75	1.17838816329355	1.4683026498731	17.59907548462	0.000865459639909381	0.0401176603916328
OSBP2	0.653750164099345	3.24271038732202	17.5215114819601	0.000881343801673018	0.0407125942987363
EGFL6	-0.603602508396007	3.6029842642315	17.4985721168429	0.000886105228004054	0.0407342267083045
GCLC	-0.364177294136759	7.28923603805246	17.4896779531344	0.000887959264268462	0.0407342267083045
GBP6	-0.383422694583463	7.01569237872235	17.4752998241525	0.000890965857589881	0.0407342267083045
HK2	0.347242255604677	7.11843210217772	17.4450601036731	0.000897327337655046	0.0408850510501531
NCF2	0.490020561251102	5.00827593544529	17.4004594530379	0.000906804986612717	0.041176348881904
FLRT3	-0.473668248257645	5.61936219924517	17.3390706940914	0.00092003803517579	0.0416356195579552
CTDSPL	-0.380848368711495	6.47305602762997	17.2527971484174	0.000939010480979251	0.0422262288432424
SLC11A2	0.422971942303333	5.69876435664252	17.2509795441353	0.000939414978759775	0.0422262288432424
LAMB3	0.36792477309	11.0904118412205	17.1455148614612	0.000963230631382468	0.0431514393589126
SEMA7A	0.49254225566137	5.56528198416091	17.1120899877937	0.000970922149201874	0.0433505374309198
SYTL5	-0.726154632290128	2.63580997084898	17.0690252617517	0.000980935755147342	0.0436516411040567
LCA5	-0.573927341269702	3.83306702930231	17.031330796404	0.000989797725468367	0.0438996665614708
IRAK3	0.729563010821367	3.3320117706739	17.0007142780375	0.000997063134744931	0.0440537620612986
CDC25B	0.46494849847007	4.82389830875922	16.9889464555188	0.000999871902964305	0.0440537620612986
MTUS1	-0.400870553097252	6.58932435889433	16.8477439938978	0.00103429033934919	0.045420315889183
SLAMF7	-0.579195136672998	4.34831558849064	16.8228147559396	0.00104050671673434	0.0454387155932728
PPP1R15A	0.366805776364778	7.42453524240722	16.8187808581835	0.00104151662708176	0.0454387155932728
CD82	0.443539420169042	7.08888417861646	16.8030022042477	0.001045477697126	0.0454629552333293
CENPF	-0.508602636140171	5.62094019959936	16.7339256869548	0.00106302283647622	0.0460758274901218
FAM129A	-0.450537375356141	5.24651670467423	16.6657440421433	0.00108067190529431	0.0466892230928124
MGC12916	1.4672615063979	0.720625073113583	16.5935452886128	0.00109972742658611	0.0473592294997565
SMAD3	0.346991825547184	8.18095182818573	16.5782934447938	0.00110380189970356	0.0473818500355065
PPDPF	-0.457016876327737	7.11771821160768	16.5552429546526	0.00110999258404623	0.0474948749904397
ERRFI1	0.374771672834184	7.4454559940274	16.505976141679	0.00112335791217294	0.0478096969331293
ACSL1	-0.33768402281065	6.75033629906059	16.5017508400625	0.00112451272187285	0.0478096969331293
PRSS3	0.724264063482387	3.14489369169685	16.4645536171409	0.00113473787337988	0.0480912717765757
MIR221	-1.06327724176719	1.89834340251817	16.4129702692604	0.00114909424212667	0.0485455953556677
ACTN1	0.465000323944248	9.60683227698803	16.3787927192861	0.00115872083832208	0.0487978649577281
MFSD2A	0.480907731057606	5.19822362994013	16.3208632759595	0.00117524910826493	0.0493382880356506
DTD2	-0.60503351305808	3.58102109440561	16.2117227335277	0.00120712746640804	0.0505177168543802
TIMP3	-0.347189403351178	7.81509328765576	16.1983592432296	0.00121109833904115	0.0505255088318728
IFNGR1	0.405230272469207	6.53540910164936	16.1408236198392	0.00122836632474814	0.0510862630385908
ZCCHC10	-0.519592026478627	4.0978428693713	16.1276250696481	0.00123236720154672	0.0510934849088468
DDIT4L	2.85911220126528	-0.70180345168898	16.1060649108191	0.00123893486294674	0.0512067505273654
CALML3	-0.838944898847038	5.60331782528737	16.0758476737103	0.00124820718977415	0.0513862274945624
PRELID1	0.444509862301183	7.13833501870918	16.0668756717333	0.00125097557571032	0.0513862274945624
SLAMF9	0.608531735757105	3.6542021471514	16.0378164359281	0.0012599904139341	0.0515977669509822
TUBB	0.371906940296887	9.92971255058265	15.9704462266401	0.00128117773095176	0.052304962410416
TFPI2	0.339738137887619	6.6112942457902	15.9399933169932	0.00129088854182237	0.0524551455351196
PTPRQ	-3.62765836226687	-1.22667381821088	15.9342954381854	0.00129271482255089	0.0524551455351196
NAMPT	0.406674954173006	7.82057991467819	15.7937791797371	0.00133870279497161	0.0541566130693062
UBE2L6	0.398617343104421	5.83600406051856	15.7751814347142	0.00134492867472823	0.0542441021378303
GPSM2	-0.508434077210955	4.95406674679637	15.7554297560644	0.00135157718013048	0.0543480582974154
NMRK1	-0.514014859771554	4.35596280738105	15.6731873163157	0.00137966793050685	0.0553110116284277
HERC6	0.447835952174133	4.60820156819438	15.623048820148	0.0013971210803035	0.0558416367698338
ADAM32	-1.95664617257564	-0.278838759191765	15.6112368050785	0.00140126953692092	0.0558416367698338
CHST2	0.860361930877942	2.00635053563393	15.5260889486375	0.00143159482027903	0.0568803299128723
ADAM28	0.412762560172283	5.28934032878839	15.5050859507597	0.00143919010450225	0.0570118048788148
ZC3H12C	0.538924419990596	4.26607928311166	15.4933755591848	0.00144344494749359	0.0570118048788148
PDK4	-1.51466811263625	1.10012798161824	15.4804604359238	0.00144815422885405	0.0570213608067538
STK25	0.439412081306608	6.50098156492297	15.4664494561319	0.00145328300324122	0.0570213608067538
GABRP	0.461551412097083	4.27963722751992	15.457688166579	0.00145650067678674	0.0570213608067538
SLC25A28	0.405692333365423	5.12027270277335	15.4133689307634	0.00147290290395275	0.0574948940578049
C1S	0.789198164180449	3.59973961227023	15.3390403895609	0.00150088853608029	0.0583884225114153
TLCD1	0.636155578253149	3.80062849186412	15.3294577914639	0.00150454062501325	0.0583884225114153
CENPA	-0.94945915755373	1.54098434232291	15.2762329801687	0.00152501168511497	0.058844633178927
FST	0.387053629848301	5.94327808676454	15.2693706886299	0.00152767416693129	0.058844633178927
IFIT1	0.815941753042583	3.85993743494147	15.2633680502723	0.00153000747971991	0.058844633178927
MUC20	-0.543336133095523	6.62067227422695	15.2533069972037	0.00153392751657428	0.058844633178927
GJB3	0.363924496051973	6.73737455143587	15.2339456390265	0.00154150359345872	0.0589658251366016
CSGALNACT1	0.976414696280649	1.98619503389213	15.2220493830593	0.00154617983617315	0.0589757166083186
RAB11FIP1	0.352607925703872	7.61925757812654	15.1924682191736	0.00155787834677335	0.0592497105906964
RNF128	-0.451202379877301	4.32483164621777	15.1815053764044	0.00156223956014421	0.0592497105906964
USP54	0.411681717824404	5.21381705241869	15.16153575645	0.00157021981217883	0.0593836671178113
SERPINB8	0.385861060514152	5.51532064954361	15.1092499171766	0.00159133635812098	0.0598613296532655
PALMD	-0.521817265118317	4.42479941820573	15.1080663095562	0.0015918181293565	0.0598613296532655
ANXA1	0.34463076779365	10.4804498719003	15.0730040366116	0.00160616580205816	0.0602312175771811
MTSS1	0.309378619837943	7.11588284219667	14.9903801860241	0.00164056555343371	0.0609350096684322
SPRR2F	5.89868742844503	-1.25611839604925	16.1281295187908	0.00164188360985663	0.0609350096684322
STARD5	0.477002632261517	4.10805010700172	14.9403907656633	0.00166178773864393	0.0609350096684322
SEMA3E	-0.788730173970119	2.44496336087642	14.9383861268111	0.00166264531003907	0.0609350096684322
LGALS9	0.884216940563867	2.34641204564683	14.9379744728858	0.00166282147562426	0.0609350096684322
CSNK1E	0.340783500157923	7.18476016219636	14.9314341821874	0.0016656232360056	0.0609350096684322
HMOX2	0.3425713082369	7.34509016735336	14.9244665098562	0.00166861403064225	0.0609350096684322
SPRY4	0.64138264302236	4.07700318211103	14.9079690695599	0.00167571992678305	0.0609350096684322
SBNO2	0.544320313446553	5.59550754163136	14.9041215196766	0.00167738215173898	0.0609350096684322
PGRMC2	-0.388243682184872	6.09957577164708	14.9024150652084	0.00167811998157147	0.0609350096684322
LOC100294145	-0.670778343662546	2.93749513542094	14.8993531346503	0.00167944481878282	0.0609350096684322
SCP2	-0.387755227401016	7.26285248083127	14.8987483623061	0.00167970663355678	0.0609350096684322
FAM49A	-0.57634092015508	4.09728106952871	14.8441617840237	0.00170353166909191	0.0616318368086096
BBOX1	-0.992104114031463	1.27640250688468	14.829670669415	0.00170992137155648	0.0616357592613204
MICAL2	0.409460555558437	5.81201118542876	14.822995590058	0.00171287390905991	0.0616357592613204
MMP10	0.536478931122557	3.9196104336387	14.8083462577291	0.00171937413259018	0.0617033458873087
KLHDC8B	-0.432993958863291	5.02392432170308	14.7310500196012	0.00175414357297719	0.0626927446015936
NPNT	-0.531430855096676	4.83935709988405	14.7262348091418	0.00175633606599221	0.0626927446015936
CYBRD1	-0.428872369761316	5.74135380035145	14.6794117765391	0.00177782031377197	0.0632904031702821
DDX58	0.516583888918929	4.90752919514579	14.643390615006	0.00179455324456025	0.0635215209352181
PSMB8	0.50065740615794	4.06228291168544	14.6244988724818	0.00180340112101773	0.0635215209352181
ZP3	0.823423432262533	2.47462724774542	14.6171886658836	0.00180683823132416	0.0635215209352181
STAP2	0.412577656913252	5.16714301681829	14.6143464541275	0.00180817660708501	0.0635215209352181
CTPS1	0.332209295645648	6.59437068075719	14.6051795750304	0.00181250096516816	0.0635215209352181
ATP1B1	0.334235052490603	7.04446273227694	14.5911693643464	0.00181913301471427	0.0635215209352181
CSRP1	0.347544061818933	6.68830417095986	14.5767811836965	0.00182597293743204	0.0635215209352181
CCDC24	0.595638211557057	3.80065224765552	14.5721183089443	0.00182819591524401	0.0635215209352181
ANXA2P3	-2.48572707075709	1.25964274236674	14.5685309817941	0.00182990824703754	0.0635215209352181
TOP2A	-0.404910109719726	5.91540109041822	14.5643755479024	0.00183189404944262	0.0635215209352181
TGFA	0.367278068168412	6.93686036517216	14.5390826953701	0.00184403440110402	0.0637768374475095
COL12A1	0.35115439939878	7.47751295333845	14.5159362066277	0.00185522534917031	0.0639980837504486
TRIM14	0.362957224995551	5.82446382518958	14.452347756469	0.00188637200934465	0.0647691271454123
PRODH	-1.38021320771145	1.12391238966126	14.4426258102168	0.00189118658384056	0.0647691271454123
CCDC138	-1.15896043160614	1.21255115420837	14.4309685262568	0.0018969781633663	0.0647691271454123
C6orf223	1.13243491864617	1.78153468748821	14.4309579556838	0.00189698342425889	0.0647691271454123
TNKS2	-0.364723754921239	5.90685203179128	14.4053344014137	0.00190978534449656	0.0650398835434415
PHTF2	-0.602795835062738	3.66041210641113	14.3386955557469	0.00194354522210958	0.0660211926594474
SH3KBP1	0.356259860603301	6.86980515980004	14.3204691396696	0.00195289763673815	0.0661705163717113
ARHGEF2	0.330494087127541	6.27125398340593	14.2908214484846	0.00196822096359382	0.0665208857315884
NLRP1	0.322502411771241	6.88584223229034	14.2707119967913	0.00197869289507466	0.0665737674412054
LAMC2	0.302370994015068	12.9235946558569	14.2686711434653	0.00197975922652873	0.0665737674412054
RANGAP1	0.397929417155698	7.06030350255378	14.2424246828628	0.00199353167003413	0.066868461796371
IFI35	0.947390596074129	1.74204465184939	14.2191068551185	0.00200585951175083	0.0671133445660993
SAMD9L	0.609640026643799	4.19090571826006	14.1719413162622	0.00203106335882852	0.0675015854634988
ZNF704	-0.435286336961154	4.38723343977912	14.1718494749196	0.0020311127888293	0.0675015854634988
TMEM60	-0.776194956922427	3.12228446891046	14.1690279948665	0.00203263201170985	0.0675015854634988
SNHG8	-0.352204456636765	5.85223163334148	14.1147054890431	0.00206213731409433	0.0683114966331497
DUSP1	0.38302537728653	6.90964117813211	14.103977612338	0.00206802203274622	0.0683368666761437
TMEM171	0.702850108461617	2.70600950970327	14.0635501016718	0.00209037189433866	0.0688108148738665
ISG20L2	0.361401421678927	6.01712999017208	14.0503360426298	0.00209773705830469	0.0688108148738665
MUC21	1.11144531375528	1.0371758085531	14.0501735017471	0.00209782783922574	0.0688108148738665
LXN	-0.492167225439627	4.24636894301171	14.0351350596886	0.00210624649037194	0.0689176241334936
VSNL1	-0.478582037130798	4.39195602481677	13.989439047741	0.00213206606005872	0.0695918872904252
PDE5A	-0.676033771340216	3.14898422723811	13.9582785675246	0.00214988066676441	0.0700022119544021
ERF	-0.373351703746065	6.76544749404817	13.9446602866094	0.00215771983390202	0.0700865201522917
IGFBP3	0.442959045633538	7.2286379300659	13.914374447171	0.00217527116744837	0.0704851215665916
SDC4	0.347740697988865	8.88466846442577	13.8946991523585	0.00218676112286205	0.0706858619617635
TRIM47	0.764153889499462	3.23070191103119	13.8766602408783	0.00219735662172524	0.0708567896136038
PML	0.432537772720067	6.36333964210339	13.7396195218685	0.00227979972119724	0.0733381356095981
CHKA	-0.536929448759392	3.64418146827223	13.6673654651906	0.00232469188365715	0.0746024919394784
PRELID2	0.631225099900653	3.15423870220601	13.6485228452137	0.00233656500864307	0.0746553414869446
LPCAT3	-0.363858000011465	5.68923160788589	13.647007220513	0.00233752305180096	0.0746553414869446
CREG1	-0.377353700015948	5.57308033490897	13.6086664194574	0.00236190912584144	0.0750559589267459
EXPH5	-0.528539083253066	3.76912913404175	13.6083294529775	0.00236212473718563	0.0750559589267459
BACE1	-0.423341204263613	4.72174512889135	13.6008236760036	0.00236693323656629	0.0750559589267459
CCT5	0.336451423991574	9.00046085044776	13.5797222118683	0.002380511904439	0.0753076633276318
B4GALT2	0.373073902255911	6.10865850027889	13.5431312681611	0.00240427020588524	0.0758794497602078
TINF2	0.359800049814762	6.64985870453176	13.5314836929036	0.0024118898644082	0.0759404002119091
PSME2	0.384337841608924	6.25538463196667	13.5111394826204	0.00242526522653911	0.076181860645405
FAM110C	-0.431166770956765	5.55056368563077	13.4961005116698	0.00243520731658131	0.0763145954844142
TGFB3	-0.871889319720863	2.16322269072425	13.4700258311323	0.00245255593042217	0.07667827089259
TRIM25	0.328891280295039	6.66426479459551	13.4185298919719	0.00248723633744726	0.0774163155363122
CCNA2	-0.501468097008974	3.88603273172083	13.4177582697644	0.00248776025206576	0.0774163155363122
C1R	0.81845634019233	2.84861955212724	13.4012010706372	0.00249903277131842	0.077586249993258
ZNF395	-0.345246145179427	6.29626263098	13.3885398658865	0.00250769232904958	0.0776744607721853
CHURC1	-0.399190417981259	6.11236702943972	13.349851717822	0.00253436680101582	0.0783189740591694
LYN	0.378519690231253	5.60184680319483	13.335548896669	0.00254431047966917	0.0784446764516939
DSG3	-0.29632051666027	8.85095577382745	13.3217358098356	0.00255395616539877	0.0785606331983261
CTSC	0.291662104571534	7.83009047801592	13.2452786906434	0.00260811060633112	0.0800153224213634
TRIB2	0.512360076637955	3.74876118171123	13.2310444926188	0.00261833741862055	0.0800153224213634
STRBP	-0.397279893857536	4.83818774698038	13.2298077363218	0.00261922815716373	0.0800153224213634
FAM57A	0.390766372028588	5.45876820061634	13.1862563648217	0.00265081747141751	0.0807954640260815
ANKAR	-1.77652452698208	-0.0728858821237193	13.1673039445876	0.00266470057937604	0.0809343408597927
TRIM16	0.325204637228276	7.05025035852011	13.1634975836336	0.00266749887477968	0.0809343408597927
CWH43	1.02663507924235	1.92661441441953	13.1386489279004	0.0026858497076973	0.0813063346887958
SCOC	-0.599133634982207	4.92537503959803	13.1266747094499	0.00269474437752518	0.081360378097636
GTPBP2	0.312001692542178	6.90992938745307	13.1198570056819	0.00269982378256575	0.081360378097636
NFKBIE	0.518632366118577	3.4649243100736	13.0967929417502	0.00271708881740974	0.0816962516045497
WLS	-0.327890820383997	6.18144895510685	13.045795702803	0.00275571515755211	0.0826714547265632
PDPN	0.301272083321924	6.70683478552349	13.01477352268	0.00277951993348663	0.0831221315964582
APBA1	-0.888667214610547	1.68336459806485	13.0100172265408	0.00278319047367916	0.0831221315964582
AFAP1	0.304573619345778	6.38764599410638	12.9415722260522	0.00283663144347623	0.0845290843089456
CETN3	-0.405217732510515	5.00141963852505	12.9107454718104	0.00286108429690025	0.084724804799734
AMPD3	0.394402591554456	5.05819828776085	12.9053982955111	0.0028653504236608	0.084724804799734
FAM84A	-0.430259948716466	5.83242050969052	12.9034511255941	0.00286690574202249	0.084724804799734
POU2AF1	-1.26336679971368	0.549995935936185	12.8970683945784	0.0028720107953104	0.084724804799734
ELOVL1	0.31609358460746	6.96662061930125	12.8934224556362	0.00287493157859772	0.084724804799734
TMEM50B	-0.40311342095284	4.74587661082754	12.8721589548607	0.00289203392335495	0.085041085631693
ABLIM1	-0.304609479212069	7.16325118850693	12.8551260773283	0.002905817760006	0.0851790667584194
TMEM131	-0.288989928706024	7.06537758738565	12.8506072851556	0.00290948722410781	0.0851790667584194
KRT78	2.17022576808822	-0.365950148191776	12.8073845209623	0.00294485592875567	0.0860258788815934
ELOVL4	-0.427487524772237	4.45807789844977	12.7485383746719	0.00299380477085575	0.0871369969245867
UST	-0.459397632678524	4.07361188144965	12.7459892144115	0.0029959461863959	0.0871369969245867
