X	DMSO_48h_run1	DMSO_48h_run2	DMSO_48h_run3	DMSO_48h_run4	DMSO_48h_run5	NK_48h_run1	NK_48h_run2	NK_48h_run3	NK_48h_run4	NK_48h_run5	VPA_EC20_48h_run1	VPA_EC20_48h_run2	VPA_EC20_48h_run3	VPA_EC20_48h_run4	VPA_EC20_48h_run5
mrpl13_85990	167	167	193	154	0	168	155	209	142	174	181	167	223	117	94
smo_85991	371	225	283	343	0	392	200	278	263	220	317	202	323	215	227
lsr_85992	3	5	7	3	0	4	5	2	4	1	3	1	1	2	10
arf4a_85993	2	0	0	2	0	0	1	0	2	3	2	3	2	3	1
tm2d2_85994	124	79	94	118	1	121	71	122	121	68	103	99	138	119	127
dera_85995	115	130	95	98	0	121	119	116	93	107	135	117	131	187	122
LEPROTL1_85996	257	183	216	309	0	304	232	274	241	221	238	236	346	235	190
mrpl36_85997	13	29	8	58	0	23	24	19	66	55	13	41	14	41	32
akip1_85998	1	0	0	2	0	0	0	3	1	1	0	2	0	3	5
racgap1_85999	32	23	36	35	0	53	30	37	34	24	30	26	26	19	10
b4galt5_86000	14	4	5	4	0	2	0	6	14	20	8	4	7	9	1
adarb1a_86001	38	35	36	41	1	46	27	46	32	22	34	21	43	32	29
cmss1_86002	9	6	5	3	0	2	6	4	9	7	2	8	3	14	10
hist1h2a4_86003	318	181	103	149	0	592	122	199	128	60	145	236	129	68	49
cyp11a1_86004	3	1	5	3	0	1	3	1	3	5	4	2	5	8	8
hmox2b_86005	138	75	93	101	0	163	48	92	91	127	68	140	105	97	61
cyp1b1_86006	6	8	2	15	0	7	10	4	5	7	9	6	10	12	10
pdlim4_86007	7	4	9	5	0	7	6	5	9	14	6	5	6	10	14
ahrrb_86008	4	0	2	3	0	0	3	1	2	3	0	2	2	2	10
tfap2c_86009	87	80	105	104	0	92	115	77	78	91	60	74	80	51	82
zic2a_86010	291	239	223	287	0	330	212	270	230	212	270	249	262	243	191
mbtps1_86011	72	33	60	54	0	73	36	55	48	50	51	43	52	43	36
fpgt_86012	1	0	3	5	0	1	0	1	5	5	3	3	1	6	7
snap25a_86013	35	9	17	31	0	51	12	29	14	21	28	12	23	17	19
cecr2_86014	413	248	273	316	0	413	190	330	306	337	245	491	424	356	282
mindy1_86015	125	32	77	64	0	135	60	87	44	79	113	90	84	72	86
gpc1a_86016	200	474	126	289	0	222	291	86	82	464	155	241	34	85	123
ebna1bp2_86017	165	235	212	168	0	211	232	282	190	214	170	230	262	162	197
txndc9_86018	413	1043	417	604	1	806	1137	444	517	1024	599	981	543	452	810
wnt2_86019	0	2	1	2	0	2	1	1	3	7	2	2	2	9	5
nck2b_86020	194	194	147	206	0	185	205	190	226	222	169	199	161	230	194
e2f8_86021	149	103	103	146	0	154	101	98	93	89	128	94	124	106	71
mmadhc_86022	160	237	222	240	0	155	235	219	261	309	101	277	250	236	224
chrd_86023	9	19	15	26	0	11	8	22	16	27	21	16	17	15	26
tent5c_86024	110	164	76	132	1	116	154	98	134	127	144	153	78	142	124
ace_86025	9	3	4	7	0	8	0	3	6	12	6	4	3	9	11
rpn1_86026	117	99	76	147	0	112	108	117	98	116	138	103	114	106	81
duox2_86027	49	26	27	32	0	50	18	15	37	30	18	33	32	14	23
pdgfbb_86028	0	1	0	0	0	1	2	2	0	1	2	0	0	1	0
scn1ba_86029	1	9	5	0	0	4	1	6	12	2	6	6	1	7	6
vsx1_86030	150	221	173	141	0	206	210	146	125	120	148	100	104	133	98
fabp1a_86031	5	1	7	6	0	3	3	4	7	4	5	4	2	14	5
ptprc_86032	6	17	8	10	0	10	11	7	9	19	11	9	4	16	14
mtmr2_86033	2	5	1	11	0	3	5	0	3	3	1	2	2	10	3
ugt1a2_86034	16	25	33	31	0	30	15	22	22	16	38	28	26	37	16
smpdl3a_86035	10	9	9	10	0	7	4	6	5	9	4	6	5	13	5
mrpl40_86036	1	4	4	7	0	5	4	3	7	3	1	7	1	5	5
nsmfa_86037	87	94	45	102	0	64	78	83	102	114	99	72	72	88	173
bmp4_86038	29	31	34	26	0	54	25	38	30	22	40	23	27	31	28
hmgcra_86039	1	1	8	11	0	3	1	0	2	6	2	2	4	2	1
syne2b_86040	172	86	111	120	0	180	113	81	105	102	148	129	133	151	82
il1b_86041	1	0	0	2	0	0	0	5	3	2	1	0	3	4	8
klf9_86042	15	5	14	14	0	2	9	15	11	12	15	10	5	13	14
lcp1_86043	11	5	13	7	0	6	11	7	8	12	4	2	9	14	4
map2_86044	31	15	15	13	0	41	18	23	18	21	21	13	31	27	11
rpp40_86045	5	2	1	5	0	3	1	3	2	2	2	2	7	5	3
npas4a_86046	2	4	2	9	0	5	3	1	8	8	3	1	5	4	10
slc5a6a_86047	15	6	7	11	0	23	7	10	11	4	8	10	6	19	6
slc37a4b_86048	55	47	75	69	0	70	64	66	55	37	96	64	74	56	33
lhcgr_86049	6	2	1	3	0	1	2	2	7	2	4	0	1	4	3
igfbp7_86050	2	5	5	7	0	2	3	5	4	2	7	0	2	6	7
pdcd6ip_86051	22	12	26	21	0	27	11	15	11	10	28	11	22	16	16
cltb_86052	35	17	33	33	0	34	22	22	28	28	36	21	25	36	25
cdx1b_86053	17	11	14	21	0	17	26	13	18	25	17	19	7	19	27
mbnl2_86054	147	69	84	110	0	175	73	92	96	66	150	67	129	101	71
gpia_86055	16	12	18	26	0	14	10	15	15	9	23	9	18	28	7
nme4_86056	0	0	6	0	0	2	0	2	3	4	0	5	1	4	5
htatsf1_86057	195	124	138	183	0	221	107	149	132	151	149	134	177	101	104
si:ch73-248e21.1_86058	32	38	30	40	0	43	34	29	35	40	32	46	52	34	37
dync1h1_86059	2207	1343	1646	1962	1	2758	1519	1709	1651	1348	2403	1388	1836	1688	1301
pak6a_86060	4	4	2	3	1	0	10	3	2	11	1	2	4	22	5
ap2m1b_86061	2	3	2	3	0	6	0	4	6	0	2	1	0	4	4
ciao2b_86062	109	129	137	115	0	96	147	129	88	136	101	126	163	115	93
sdhb_86063	68	32	58	66	0	67	21	62	33	25	60	39	66	53	34
atp5s_86064	29	14	23	36	0	23	15	30	31	20	18	15	30	23	18
depdc1a_86065	6	2	8	10	0	11	2	9	9	7	7	5	3	7	10
g0s2_86066	3	2	0	1	0	1	3	2	3	3	0	6	2	3	8
gpx4b_86067	20	9	9	13	0	14	5	12	17	3	20	16	13	14	9
ptger4a_86068	2	1	1	1	0	4	3	0	6	7	3	2	1	14	6
hcst_86069	4	6	5	13	0	3	5	7	4	10	2	4	2	10	4
tph1b_86070	0	10	4	10	0	1	10	11	13	13	17	5	15	16	12
cdt1_86071	6	2	5	4	1	4	4	2	5	11	13	2	3	2	4
pou3f1_86072	2317	2585	2311	2986	5	3561	2627	2621	1866	2644	2740	1884	2779	1769	1807
glrx_86073	36	34	57	68	0	22	20	38	43	33	31	52	37	32	33
jak2b_86074	10	6	4	13	0	8	4	16	15	10	19	6	7	8	11
rps6ka1_86075	40	63	64	53	0	62	54	59	72	45	54	56	67	53	39
mycbp_86076	110	119	134	150	0	143	149	138	118	144	121	147	185	124	120
plod1a_86077	118	132	155	151	0	143	137	124	110	112	102	92	89	91	79
dusp1_86078	522	329	553	500	0	486	317	451	386	414	454	430	496	374	364
pparab_86079	5	3	2	7	0	6	2	3	2	8	1	5	8	4	10
ctcf_86080	596	204	214	9	1	383	240	95	149	83	435	181	250	234	275
nt5dc2_86081	114	159	178	196	0	139	180	157	177	224	73	243	176	160	111
jade2_86082	17	3	11	4	0	8	4	3	5	7	6	1	2	13	5
pdgfrb_86083	12	15	25	26	0	24	17	13	33	29	18	12	26	14	10
lamc2_86084	2	0	2	2	0	6	4	3	4	0	8	3	7	2	6
mylka_86085	23	25	22	20	0	18	25	13	56	17	26	20	25	35	31
dck_86086	42	14	21	33	0	33	19	25	18	15	36	15	25	20	21
ppargc1a_86087	100	59	87	125	0	132	76	92	99	69	109	74	98	87	70
dla_86088	341	282	203	446	0	366	318	248	478	383	338	305	203	449	332
scn12aa_86089	3	0	6	9	0	0	3	2	0	4	1	2	3	10	5
nr2f6a_86090	72	34	48	59	0	113	32	54	48	34	76	40	67	56	41
cemip2_86091	492	445	351	516	1	460	406	422	494	439	472	659	533	610	518
tnni1b_86092	0	0	6	1	0	4	1	0	5	1	1	0	0	5	0
ccdc80l1_86093	27	12	21	25	0	27	16	26	21	19	25	24	23	19	16
aurkb_86094	107	51	71	71	0	117	46	60	48	65	85	53	72	51	41
clk2a_86095	119	46	52	92	0	146	56	69	60	69	85	52	61	59	34
txnl4b_86096	5	4	6	4	0	1	7	9	6	3	5	2	6	6	2
ighv13-2_86097	5	0	3	29	0	3	1	10	2	4	3	3	3	10	27
plekha7b_86098	37	21	36	38	0	45	16	20	23	20	28	26	30	28	18
dio2_86099	3	1	2	1	0	2	0	2	3	5	2	0	2	2	7
samd11_86100	70	35	25	40	0	79	30	35	39	24	66	14	52	27	32
psma1_86101	107	95	96	91	0	161	74	156	84	110	114	111	77	47	96
tmppe_86102	12	9	5	14	0	13	17	23	17	21	8	19	23	18	21
papss1_86103	16	5	10	12	0	25	8	13	8	8	10	20	17	6	8
eif3ea_86104	2	0	1	0	0	1	1	0	3	2	2	0	1	1	0
pgr_86105	6	1	1	4	0	0	0	2	1	5	7	2	3	7	1
rab25b_86106	1	5	2	4	0	0	2	2	4	8	0	2	4	4	6
ttk_86107	4	4	4	14	0	2	0	3	5	5	4	3	4	4	5
pdgfc_86108	0	1	2	1	0	2	4	7	1	4	0	6	2	4	3
m17_86109	4	3	1	1	0	5	0	2	6	3	4	1	4	3	5
usp22_86110	29	19	12	21	0	25	14	19	22	26	24	17	22	20	22
ugdh_86111	492	523	414	446	0	385	505	471	486	548	494	498	466	496	450
hspa5_86112	1063	1687	1096	1363	3	1052	1483	1445	1289	1446	1135	1253	1555	1451	1390
eps8l3b_86113	1	1	1	9	0	1	5	2	2	2	1	0	1	1	3
slc26a2_86114	17	13	18	19	0	14	19	22	19	22	17	13	20	16	10
psmd3_86115	12	5	15	9	0	16	5	12	16	9	8	8	12	18	7
rac1a_86116	89	104	117	106	0	107	100	136	72	92	96	158	120	60	88
kif15_86117	16	6	10	17	0	16	4	10	22	6	8	9	13	18	9
btr21_86118	1	0	2	1	0	0	2	0	0	4	6	3	2	5	3
cygb1_86119	11	8	6	9	0	27	7	8	11	11	12	15	7	24	11
arl6ip1_86120	1038	1274	1026	1064	0	1283	1243	1251	1049	1090	1060	1219	1022	1042	971
vegfd_86121	50	25	51	59	0	54	47	44	53	53	48	45	42	38	40
ppic_86122	2	0	3	1	0	2	0	1	2	3	1	2	3	3	0
sec11a_86123	7	7	3	0	0	2	14	6	3	7	6	9	4	6	8
gtf2h2_86124	19	13	27	16	0	39	18	25	17	13	17	26	29	16	18
tbc1d9_86125	17	10	6	7	0	5	2	4	8	5	2	3	1	8	10
phc1_86126	176	150	133	162	0	154	190	176	150	183	122	181	186	170	160
hoxa5a_86127	44	24	41	53	0	43	25	35	28	21	33	29	31	21	29
mmp19_86128	7	3	1	19	0	1	3	0	10	7	9	2	1	5	6
heatr1_86129	217	276	204	322	1	221	301	299	303	261	180	288	262	311	285
srsf1b_86130	1116	1054	891	1372	2	954	951	973	1453	1272	958	1086	1042	1399	1054
zeb2b_86131	378	560	471	532	1	348	563	402	483	517	306	448	386	471	445
si:ch73-211l2.3_86132	2	1	3	8	0	2	6	1	3	7	0	2	3	5	4
pdhb_86133	658	764	1326	1417	2	864	834	1205	1524	1886	627	1466	1885	1158	1264
lss_86134	9	3	2	4	0	8	3	6	7	3	5	7	2	3	13
sfxn5a_86135	1	0	3	5	0	3	2	2	6	4	1	8	0	6	1
ror2_86136	54	41	27	38	0	32	40	47	44	44	32	26	45	34	25
ctnnb1_86137	3741	5030	4378	4015	5	4017	4548	4307	3889	4817	3466	4431	4513	3260	3425
btr32_86138	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
polr1b_86139	20	28	26	49	0	28	11	74	36	57	26	31	88	28	52
cxcl12a_86140	243	315	268	259	0	261	297	306	284	341	201	304	264	256	255
glud1a_86141	29	16	20	18	0	27	14	15	25	26	20	18	28	7	25
drd6b_86142	4	3	2	8	0	0	6	5	5	5	1	2	3	20	3
tmem126a_86143	3	5	4	10	0	4	1	8	2	7	4	3	4	13	7
slc26a3.1_86144	0	3	2	6	1	4	1	1	9	3	6	1	2	9	10
kdm5c_86145	872	636	717	790	1	932	698	751	766	751	812	595	676	655	622
dsc2l_86146	141	225	159	159	0	110	230	177	191	256	108	181	138	219	185
psenen_86147	143	130	114	162	0	178	103	120	104	128	117	86	126	98	93
selp_86148	2	0	1	0	0	0	0	0	3	1	0	1	1	4	1
sgk2a_86149	111	109	126	157	1	126	135	140	147	168	110	154	156	171	125
greb1_86150	3	0	2	8	0	2	3	2	4	2	6	4	6	14	8
id3_86151	6	7	4	14	0	12	7	7	5	6	7	8	10	7	8
tgfbr2b_86152	203	169	164	223	1	190	182	187	214	217	176	190	211	252	199
pkib_86153	41	38	30	49	0	65	38	39	49	51	69	56	51	61	54
grin2cb_86154	7	8	4	12	0	0	6	8	6	15	9	5	12	22	8
agt_86155	6	6	2	5	0	0	3	0	6	6	3	2	2	10	6
BX957322.1_86156	6	13	6	23	0	19	7	13	16	8	6	2	11	9	8
arhgef2_86157	0	14	32	34	0	11	13	32	25	3	34	1	15	33	7
bard1_86158	5	3	6	6	0	6	3	8	6	4	2	1	6	6	2
myf5_86159	38	23	36	45	0	63	22	33	46	26	45	35	36	49	21
crhb_86160	10	1	2	9	0	1	0	4	8	8	7	4	3	16	4
slc6a6b_86161	6	4	0	2	0	1	0	1	2	5	4	2	3	12	0
id1_86162	3452	2319	2619	2466	4	3620	2459	3077	2321	2052	3086	2390	2903	2190	1991
hbae5_86163	38	29	41	27	0	31	40	34	39	38	36	28	44	46	34
mms22l_86164	78	54	75	70	0	77	37	53	63	37	83	91	77	75	62
mvp_86165	171	154	190	143	0	165	131	179	158	190	149	203	253	158	108
nolc1_86166	259	231	256	302	0	295	183	339	210	213	236	200	268	193	129
myo18aa_86167	175	131	147	175	0	148	157	177	160	182	146	175	176	164	174
rfng_86168	144	144	155	150	0	179	126	108	117	102	185	78	133	119	127
plekhh1_86169	102	83	95	117	0	146	85	127	119	96	122	124	153	112	93
si:ch211-79l17.1_86170	122	68	86	96	0	169	72	90	108	63	112	60	97	87	89
eif3s10_86171	348	350	408	394	1	482	392	401	260	329	334	328	431	243	220
gsta.2_86172	8	5	6	0	0	8	2	6	6	6	1	4	7	0	7
becn1_86173	96	51	71	97	0	108	65	69	77	68	79	67	82	73	59
ap2b1_86174	88	68	59	70	0	67	65	86	55	77	51	68	78	75	53
slc7a8b_86175	3	2	2	6	0	8	0	9	5	3	3	2	4	6	7
shc1_86176	164	111	109	189	0	203	131	150	164	122	133	107	142	130	119
ndst3_86177	3	2	2	4	0	0	2	5	2	3	4	4	5	8	5
scn2b_86178	31	14	22	28	0	30	21	11	13	17	29	13	23	34	23
skp1_86179	3160	4168	2619	2974	1	2706	3726	3267	3487	3812	3037	3832	3005	3369	3551
si:ch211-139g16.8_86180	1	7	9	5	0	5	5	2	12	12	3	1	7	13	15
ak2_86181	135	120	141	116	0	167	125	168	81	127	173	106	216	115	117
atraid_86182	40	60	46	56	0	46	51	61	65	57	53	62	49	64	60
rpl27_86183	1432	1997	2093	1756	3	1870	1943	2180	1542	1906	1481	1767	2318	1355	1409
krt18_86184	263	187	248	253	1	316	167	296	165	186	342	169	274	216	154
cenpw_86185	47	48	21	39	0	29	46	36	37	31	22	73	37	56	37
stk11_86186	21	11	12	21	0	18	9	17	14	9	18	6	17	19	10
per1b_86187	22	31	34	33	0	12	23	21	16	34	13	29	24	16	23
si:dkey-46i9.6_86188	67	103	72	93	0	56	91	91	87	129	51	76	56	89	81
hist1h2a5_86189	362	205	237	373	0	421	211	231	270	247	334	175	296	293	260
prg4b_86190	7	12	13	7	0	9	8	8	11	11	2	8	22	21	10
hk1_86191	53	42	70	77	0	57	50	47	32	33	80	23	45	40	32
chrnb3a_86192	22	3	8	9	0	21	6	2	12	10	8	8	7	15	5
GJD4_86193	32	22	35	34	0	43	33	35	34	46	21	42	41	44	34
nr2e1_86194	55	35	41	47	1	79	29	46	40	43	56	59	67	53	51
dnm1b_86195	78	55	70	64	0	90	41	61	61	55	89	56	68	81	84
pgm1_86196	5	12	13	4	0	8	9	13	12	9	5	5	12	7	9
eno2_86197	30	7	23	21	0	35	11	27	12	24	20	9	22	21	14
lgi1b_86198	115	93	100	103	0	114	138	102	95	94	145	70	104	91	91
CABZ01066312.1_86199	2	4	1	8	0	1	1	4	3	2	2	1	1	4	3
dynll1_86200	814	792	747	1100	0	901	975	1067	1157	1149	580	1280	632	1005	909
apex1_86201	81	44	57	72	0	99	34	62	37	29	115	34	73	53	41
ndufv3_86202	46	36	69	41	0	50	62	67	50	52	36	43	54	28	46
gal3st4_86203	149	238	202	222	0	219	226	200	203	229	158	206	232	187	194
prkar1aa_86204	38	19	38	42	0	43	21	40	21	26	25	29	36	32	26
mpz_86205	6	8	2	2	0	11	2	10	11	12	5	12	3	9	8
desma_86206	12	21	20	29	0	27	22	29	19	16	30	17	29	14	17
veph1_86207	8	4	11	11	0	4	5	9	7	1	11	8	12	18	4
asf1ba_86208	22	10	13	25	0	28	11	26	10	9	36	16	18	14	16
si:dkey-243i1.1_86209	9	10	5	13	0	14	10	6	7	5	15	6	13	13	8
sgca_86210	6	1	10	13	0	3	4	2	9	7	4	2	6	11	0
si:ch73-168d20.1_86211	6	2	3	7	0	1	4	5	6	11	3	11	5	21	13
msi2b_86212	565	440	380	513	0	704	435	384	455	410	666	328	444	532	341
pi4kab_86213	16	5	12	14	0	18	7	7	11	6	20	10	10	11	6
pclaf_86214	144	78	110	174	0	221	84	107	90	56	182	92	153	123	63
neurod1_86215	38	42	33	55	0	115	26	48	35	36	59	36	63	55	32
sos1_86216	31	9	25	23	0	48	8	24	30	14	59	9	26	32	11
apln_86217	26	9	9	26	0	28	10	26	14	13	21	23	16	27	19
pik3r4_86218	23	9	23	19	0	29	11	22	20	10	21	8	14	13	13
fam3a_86219	532	493	480	515	0	528	479	473	457	529	536	615	674	676	502
sfrp2_86220	7	7	11	14	0	24	11	17	10	15	1	16	18	10	3
lpgat1_86221	922	878	623	633	1	878	941	654	823	797	871	782	800	834	853
med21_86222	153	143	116	131	0	159	114	110	111	132	151	144	151	118	110
slc30a2_86223	258	261	258	250	0	264	256	200	259	234	272	224	244	257	268
adgrg6_86224	14	1	1	9	0	7	9	8	8	7	7	6	8	9	4
spcs2_86225	81	116	114	108	0	129	117	107	121	142	103	123	93	93	78
plekhj1_86226	11	5	3	12	0	17	5	9	9	8	14	5	7	12	8
ndufb3_86227	379	498	444	411	0	497	404	461	316	436	509	436	430	298	213
CDK2AP1_86228	222	417	334	433	1	219	362	337	401	510	219	310	321	264	295
znf395a_86229	8	4	4	10	0	9	7	4	10	4	9	6	5	10	15
paxip1_86230	86	61	93	99	0	93	57	90	73	68	121	44	79	51	59
avpr1ab_86231	5	3	10	4	0	8	9	11	14	16	12	8	4	18	8
rbm15b_86232	29	11	10	15	0	42	9	13	26	10	29	14	17	19	19
slc18a2_86233	6	0	1	1	0	1	0	0	7	2	0	0	0	10	2
dnajc15_86234	15	16	19	22	0	33	10	22	26	15	10	10	31	13	13
igf2bp2a_86235	83	63	79	67	0	90	43	43	60	48	71	47	76	51	34
mmp9_86236	2	1	1	6	0	2	3	5	8	5	1	7	2	10	8
nfatc3a_86237	69	51	59	61	0	80	32	43	47	34	76	30	63	65	33
creb5b_86238	56	33	66	68	0	81	58	45	41	45	74	43	73	69	50
ighd_86239	0	0	0	2	0	0	1	2	1	0	2	0	1	1	0
manba_86240	8	4	6	11	0	7	7	12	14	4	2	12	5	11	7
mrpl58_86241	18	8	19	15	0	20	20	8	12	14	20	19	21	22	12
nup133_86242	77	118	103	132	0	125	137	139	89	113	89	105	123	98	88
nfatc4_86243	55	32	34	52	0	65	25	20	27	25	59	38	31	39	24
apc_86244	1	1	0	2	0	6	2	0	4	1	0	2	5	3	3
slc22a2_86245	33	13	19	30	0	34	15	17	28	13	31	22	28	16	29
cyp39a1_86246	10	2	2	16	0	5	1	12	7	9	9	11	4	18	7
nr3c1_86247	32	36	61	96	0	39	30	58	68	66	61	10	41	59	57
dlg3_86248	14	46	9	48	0	26	25	7	37	49	42	8	29	30	25
akt1_86249	51	46	42	73	0	53	48	60	60	56	63	48	88	53	52
gli2a_86250	149	169	168	186	0	192	162	205	175	223	118	195	183	165	146
pcdh2ab2_86251	29	17	11	51	0	27	12	26	60	47	30	12	20	60	49
khdc4_86252	2	0	0	2	0	1	1	0	1	0	3	2	1	7	1
eif4ebp1_86253	3	8	11	20	0	4	11	16	14	7	8	16	23	13	16
ppm1ba_86254	4	6	3	4	0	14	2	4	7	6	3	6	3	7	4
tshba_86255	12	4	9	12	0	9	2	2	5	7	11	4	3	6	9
papola_86256	149	204	174	222	0	187	219	175	179	215	126	177	169	154	146
syngr3a_86257	2	2	2	5	0	4	2	2	5	4	1	4	0	5	1
hmha1a_86258	9	4	5	13	0	10	9	7	8	12	10	5	5	9	6
ccnb1_86259	719	798	548	629	0	836	783	600	776	826	534	665	657	693	470
tnni3k_86260	21	45	22	40	0	32	39	30	29	12	40	15	52	45	38
xpnpep1_86261	107	68	79	95	0	106	67	99	70	74	88	40	81	58	59
BX323596.1_86262	2	1	1	6	0	3	1	2	1	2	3	1	3	0	3
olig1_86263	2	1	0	1	0	0	0	0	0	1	1	1	0	4	7
dab2_86264	7	8	10	16	1	13	2	11	12	8	15	5	6	14	14
dlx3b_86265	153	57	91	128	0	149	77	99	87	52	147	92	83	102	99
ikzf2_86266	7	8	1	1	0	7	5	4	3	4	13	4	4	10	10
pparg_86267	86	66	58	97	0	91	54	75	65	95	64	66	90	76	93
rtn2a_86268	49	74	55	105	0	73	78	65	53	65	60	32	55	52	26
oclna_86269	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0
ndufa4_86270	2	4	8	0	0	1	6	2	9	6	5	3	9	5	5
tmco1_86271	504	616	488	521	0	466	665	551	657	579	502	528	497	551	544
mxd3_86272	110	33	45	45	0	126	29	38	36	26	99	33	62	45	42
pparda_86273	83	35	56	65	0	94	29	47	64	51	116	43	83	71	64
vegfc_86274	30	17	15	23	0	30	8	11	26	13	25	10	23	29	22
rps27.2_86275	1975	8120	5606	4100	5	2307	6937	5705	5021	8666	2071	6609	5321	3269	4346
isl1_86276	61	15	30	28	0	74	17	16	20	19	55	24	31	31	27
ap1m2_86277	9	1	1	4	0	6	1	2	2	2	1	2	1	0	5
ccl35.1_86278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
clic4_86279	180	208	197	254	0	247	207	198	212	231	210	315	215	220	197
cpsf4_86280	19	5	12	10	0	13	8	10	5	12	8	17	10	16	10
klhl21_86281	210	115	165	236	0	270	119	163	136	143	211	119	177	122	114
sec23a_86282	20	20	12	18	0	24	12	14	19	8	17	15	20	27	20
traf3ip2l_86283	51	66	52	73	0	36	105	68	75	84	54	60	69	110	72
scg5_86284	13	11	19	12	0	10	15	11	13	7	6	11	4	8	8
sptlc2a_86285	37	23	26	35	0	28	22	23	27	32	38	10	33	32	20
selenbp1_86286	4	2	12	6	0	7	4	8	4	6	10	3	0	11	7
aars_86287	325	135	166	67	0	234	129	130	205	83	272	124	210	306	207
ttc4_86288	28	24	30	24	0	28	19	31	18	23	21	30	30	21	25
nfyba_86289	2200	2372	2125	2430	0	2268	2299	2292	2315	2376	2176	2050	2213	1924	1653
dhcr7_86290	1	3	2	6	0	3	0	0	0	2	3	7	0	3	3
cpox_86291	111	81	69	80	0	107	64	77	60	64	145	94	87	135	95
rnf167_86292	68	43	40	65	0	73	36	47	43	38	68	33	34	69	37
pxmp2_86293	4	0	2	3	0	5	6	1	5	13	3	5	5	9	5
GTPBP8_86294	4	4	4	8	0	1	1	1	10	4	7	1	0	5	4
zdhhc16b_86295	10	6	3	7	0	5	7	7	3	7	1	3	7	10	11
hspb8_86296	30	29	37	26	0	51	29	37	38	33	29	39	36	24	28
rlbp1b_86297	0	0	1	1	0	0	0	2	1	0	0	0	0	2	2
rpl9_86298	26734	26026	26368	28694	25	25467	25024	26845	29384	27573	25329	28644	29306	24697	24975
paics_86299	24	25	25	23	0	20	12	27	19	10	24	17	17	26	15
scoca_86300	111	151	134	176	0	155	216	158	106	171	127	158	132	138	138
dpysl3_86301	25	13	14	29	1	21	14	19	12	16	26	17	20	14	11
kank2_86302	32	24	21	18	0	29	11	26	18	14	19	13	23	20	11
tatdn2_86303	3	1	1	3	0	2	6	2	3	7	1	1	2	5	9
idh3a_86304	803	1160	816	721	0	609	1000	843	988	1225	670	1050	756	946	1021
zgc:173581_86305	36	19	17	36	0	15	10	16	38	23	20	22	11	51	65
bnc2_86306	15	35	36	37	0	24	24	34	24	31	19	26	37	12	22
esrp2_86307	13	2	3	7	0	14	3	13	5	3	7	4	8	9	7
zgc:194224_86308	16	13	9	17	0	9	7	13	9	13	14	22	19	15	15
grin1a_86309	167	181	104	161	1	180	174	115	170	142	133	104	114	140	111
fcer1g_86310	3	12	6	4	0	9	6	3	3	10	43	4	6	6	9
slc10a1_86311	2	3	1	3	0	4	1	1	2	6	1	4	0	4	0
phkb_86312	34	24	48	37	0	67	16	27	36	28	40	36	34	39	29
rrs1_86313	241	278	338	331	0	261	317	362	323	311	263	334	306	273	301
selenos_86314	12	4	7	5	0	7	3	9	8	2	2	6	4	6	5
sec63_86315	636	761	561	733	1	460	731	613	863	795	481	812	655	855	851
arntl1a_86316	3	2	3	6	0	8	3	1	2	0	4	3	5	10	6
arpc3_86317	1244	1837	1383	1475	0	1430	2008	1800	1737	1818	1119	1899	1638	1419	1389
st3gal4_86318	32	42	31	45	0	53	35	46	26	35	34	29	41	32	42
mrps16_86319	7	1	3	6	0	1	1	3	7	3	2	4	3	4	3
cyp2aa11_86320	24	9	9	17	0	22	10	7	18	19	16	13	10	22	15
smad4a_86321	94	69	71	74	0	126	62	66	72	60	91	84	84	84	49
pik3r3b_86322	42	32	21	55	0	83	21	53	40	14	60	40	42	19	31
ddias_86323	7	27	16	18	0	11	12	20	22	11	7	17	12	10	17
zgc:113436_86324	100	42	59	62	0	99	45	41	41	36	65	47	52	65	58
zgc:194990_86325	4	2	0	13	0	7	2	4	5	6	3	5	1	8	3
osmr_86326	5	4	16	10	0	10	6	7	13	4	6	2	9	11	5
BX120005.1_86327	2	4	1	3	0	1	1	1	7	2	2	0	2	4	3
p2ry13_86328	4	4	1	5	0	6	2	2	12	1	9	2	1	7	9
rpl11_86329	9342	26090	17566	15327	28	10642	24615	20340	20206	28546	9392	21760	17485	13709	14180
isg15_86330	6	8	2	13	0	6	11	99	7	11	9	4	12	13	9
gadd45bb_86331	46	23	25	32	0	33	39	26	19	39	58	36	31	61	24
npc1_86332	78	72	85	100	0	101	63	110	86	90	46	92	80	77	42
pabpn1_86333	2939	2295	2063	2780	0	2839	2533	2559	2438	2288	2700	1980	2499	2353	1899
abcg2d_86334	5	5	4	11	0	2	2	3	12	9	6	2	5	10	18
eif3d_86335	321	317	378	393	0	395	279	399	307	329	299	333	414	225	252
hat1_86336	178	278	238	246	0	192	236	247	218	263	188	232	212	155	167
puf60a_86337	160	159	138	184	0	149	129	147	144	143	118	132	140	133	86
mao_86338	6	4	5	12	0	1	7	5	12	6	6	4	5	19	14
tfam_86339	171	262	169	212	0	202	187	222	183	230	191	201	251	136	188
barx1_86340	132	188	199	245	0	181	213	179	233	209	116	223	155	175	208
mterf3_86341	4	7	4	13	0	2	4	6	11	8	5	6	3	20	14
nusap1_86342	84	75	120	107	0	139	108	86	66	94	80	102	106	59	62
