X	Ebut_EC20_24h_run1	Ebut_EC20_24h_run2	Ebut_EC20_24h_run3	Ebut_EC20_24h_run4	Ebut_EC20_24h_run5	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5
ctss2.1_87031	47	185	99	104	37	141	95	201	65	0	120	84	128	134	82
cyp2k8_87032	5	9	5	5	8	22	6	13	8	0	7	8	7	6	8
rpl24_87033	16964	20122	19903	12927	12525	16312	15945	22774	12659	13	20539	16930	21710	10856	10101
ihha_87034	8	12	5	3	8	12	6	12	9	0	10	8	12	6	7
grik4_87035	7	5	6	7	14	3	2	8	18	0	1	3	7	10	10
grinaa_87036	5	3	1	6	2	1	10	6	5	0	4	7	5	4	3
rac3b_87037	16	25	33	16	15	22	9	18	8	0	10	22	25	24	13
hcls1_87038	85	105	139	124	90	80	120	86	115	0	83	83	103	113	109
pak1_87039	517	382	490	324	392	300	455	594	453	0	312	443	473	387	369
sele_87040	2	9	0	0	3	0	3	2	3	0	1	3	1	1	2
nfe2l1a_87041	2	6	6	2	2	7	3	1	4	0	2	2	9	3	0
exosc8_87042	36	22	57	23	14	43	29	33	29	0	41	31	42	26	20
mmp2_87043	6	16	11	4	5	28	12	10	6	0	32	10	11	4	8
pdgfba_87044	23	15	44	32	10	12	12	32	20	0	15	17	16	29	19
timm23a_87045	17	21	35	30	19	13	19	20	19	0	23	19	45	26	15
rmi1_87046	216	155	157	149	178	137	202	184	213	0	193	192	163	157	241
sult1st5_87047	2	0	0	4	4	0	0	1	1	0	0	0	2	5	1
si:dkey-28b4.7_87048	154	181	162	135	138	194	122	125	140	0	169	143	169	147	130
vim_87049	8	19	36	15	9	25	12	18	4	0	23	21	15	19	7
tomm20b_87050	1009	957	1231	792	633	879	1031	1262	972	0	796	1219	1219	766	872
cflara_87051	151	105	126	94	110	147	112	201	125	0	180	157	126	65	94
nr0b1_87052	2	0	0	1	0	1	2	2	0	0	3	1	0	1	1
mfsd10_87053	47	34	38	27	28	33	26	45	28	0	44	33	26	35	27
scn8aa_87054	4	8	4	2	3	7	12	8	3	0	5	7	2	1	2
sept5a_87055	4	6	5	12	5	3	3	3	7	0	7	4	8	6	2
socs2_87056	3	8	2	5	2	10	5	0	8	0	2	1	2	5	5
gabpb1_87057	45	12	20	19	13	43	31	26	32	0	38	37	31	22	36
rbm6_87058	169	215	164	89	73	293	153	172	90	0	376	141	209	87	86
csrp1a_87059	5	11	2	3	8	18	9	15	16	0	8	6	8	6	8
tk1_87060	132	193	228	163	137	257	173	211	125	1	224	182	273	167	136
cdk2_87061	912	703	822	797	850	334	758	761	1029	0	401	827	803	1029	1170
dld_87062	1689	1592	1552	1537	1727	971	1702	1459	1951	1	1065	1522	1580	1468	2163
foxa1_87063	69	70	71	42	54	80	68	93	45	0	102	69	74	37	45
pcm1_87064	442	353	438	242	288	431	438	454	323	0	371	338	522	230	364
PCDH8_87065	12	1	0	1	0	3	1	3	1	0	0	6	5	8	16
cisd1_87066	117	109	128	108	77	65	111	141	149	0	87	129	139	149	89
nck1b_87067	75	78	78	65	47	97	50	72	78	0	108	69	85	62	44
actn2b_87068	54	63	36	61	64	34	50	46	88	0	39	74	37	81	63
avp_87069	2	1	0	3	1	8	2	3	0	0	0	4	5	3	3
eif5_87070	87	160	147	75	49	87	90	154	75	0	111	103	175	104	75
stoml2_87071	17	22	24	13	7	18	21	31	10	0	18	16	24	12	20
usp7_87072	538	531	698	566	547	411	649	556	751	0	369	657	628	757	695
si:cabz01071911.3_87073	47	52	57	39	44	77	66	85	62	0	96	64	92	50	42
plin1_87074	1	11	1	3	2	0	4	2	1	0	1	8	4	0	6
sel1l_87075	1	8	6	6	5	13	11	7	7	0	8	15	10	3	7
CU927890.1_87076	12	17	18	7	12	10	11	8	8	0	21	18	26	11	13
trim2a_87077	2	4	6	2	8	10	11	7	6	0	3	2	2	4	7
ncapg2_87078	194	215	210	210	203	358	191	218	264	0	270	231	275	261	168
blmh_87079	94	123	178	105	73	101	89	145	115	0	114	150	164	113	79
cep55l_87080	240	271	307	308	213	231	282	235	291	0	233	251	256	315	259
dffa_87081	19	17	10	12	4	10	8	8	5	0	9	9	14	14	5
lypla1_87082	1	2	1	1	2	1	2	3	1	0	0	1	1	1	1
c1qbp_87083	706	578	587	481	531	964	669	775	499	0	807	560	779	364	483
slc39a10_87084	3	9	4	9	2	3	6	0	2	0	4	2	3	1	6
btr30_87085	27	12	21	19	9	61	29	32	13	0	48	27	18	11	9
ngfa_87086	5	5	1	7	4	1	5	2	4	0	4	6	3	4	5
aldh1l1_87087	34	74	51	31	43	77	73	70	11	0	77	55	65	36	33
pde4cb_87088	20	19	29	21	25	19	22	32	19	0	43	22	22	18	29
csnk1e_87089	12	3	6	2	10	8	3	2	4	0	3	1	9	2	6
zgc:171779_87090	2	5	2	6	0	6	1	4	2	0	3	2	2	2	7
chst11_87091	2	3	2	4	0	1	2	2	1	0	1	0	7	0	1
camk2a_87092	5	2	0	2	2	2	0	0	1	0	3	4	1	2	1
rpl28_87093	2	2	3655	989	2	1	645	1118	2438	0	0	799	22	12	4
gins3_87094	392	236	315	287	250	289	292	342	353	1	305	302	370	236	247
fbxo11a_87095	491	365	410	359	433	429	570	354	504	0	364	489	469	414	374
acsl5_87096	5	9	5	2	6	11	6	10	0	0	2	3	4	3	0
pik3c2b_87097	20	40	42	23	25	48	38	38	9	0	25	26	54	26	16
zgc:101564_87098	24	34	38	21	15	20	33	43	22	0	13	22	25	19	19
rfx2_87099	6	5	1	3	0	1	7	1	5	0	6	7	3	8	6
slco2b1_87100	122	94	93	117	101	108	142	134	125	0	84	109	80	100	116
gsk3b_87101	8	17	16	6	5	13	12	20	10	0	14	8	11	8	1
rrp8_87102	131	97	90	125	147	82	46	91	174	0	99	97	125	118	186
eef2k_87103	68	80	117	52	60	174	63	119	51	0	189	78	97	50	48
laptm5_87104	3	3	6	3	2	14	3	4	2	0	2	5	3	2	1
meis3_87105	1940	1517	1745	1919	1902	1309	1743	1797	2022	2	1636	1729	1681	1933	2261
rrp1_87106	22	31	21	14	13	34	17	24	19	0	19	16	31	15	13
smim15_87107	2	0	0	1	1	0	2	6	5	0	2	1	1	0	2
il10_87108	6	1	5	2	2	0	2	0	3	0	5	5	1	7	5
si:dkey-40c23.2_87109	10	0	1	2	2	0	2	3	2	0	0	1	5	7	3
pmvk_87110	24	22	16	13	19	13	11	27	12	0	20	16	19	25	15
phkg2_87111	31	48	40	40	22	53	36	43	29	0	16	38	64	44	30
ighmbp2_87112	0	1	0	0	0	4	0	1	0	0	0	3	1	3	3
si:ch1073-153i20.4_87113	826	1104	1438	624	648	2077	755	1253	658	0	1359	682	1593	786	455
chrna7_87114	4	2	0	7	1	3	4	1	1	0	4	2	5	2	7
foxo3b_87115	135	118	173	142	155	96	148	138	241	0	116	141	126	191	149
tagln_87116	3	1	1	2	0	0	1	0	2	0	0	0	0	1	5
slc38a3b_87117	10	19	17	15	10	21	11	17	13	0	18	14	7	18	22
prpf4_87118	145	177	220	133	104	178	167	188	189	1	199	189	221	157	137
tacc3_87119	99	130	105	123	101	86	117	115	138	0	94	148	149	145	131
si:dkey-30c15.12_87120	3	1	2	8	7	1	3	0	5	0	1	6	2	8	4
rps27l_87121	571	587	1073	557	476	442	667	929	953	0	557	701	827	1030	665
tmem185_87122	85	87	109	41	55	123	79	80	53	0	77	92	95	65	66
fzd10_87123	3	2	1	1	3	7	1	6	1	0	3	0	4	3	3
cyp2k22_87124	3	0	0	0	0	3	0	6	1	0	0	0	2	1	3
casp8_87125	101	69	119	94	55	63	64	100	120	0	96	67	105	152	45
gcga_87126	19	6	11	11	15	27	14	26	18	0	10	12	16	20	11
slc4a1a_87127	19	5	16	12	8	28	12	11	12	1	6	8	21	4	11
lpcat2_87128	66	78	83	80	51	103	55	73	83	0	53	76	89	140	107
c1qa_87129	4	5	7	6	11	0	4	4	5	0	2	11	9	8	7
reep5_87130	798	760	912	1214	729	497	884	788	1274	0	411	904	698	1177	1140
mrpl12_87131	176	185	146	243	223	102	199	116	297	0	86	176	137	220	227
creb1a_87132	113	123	110	105	86	140	122	136	90	0	118	102	117	105	63
wdr3_87133	246	313	343	229	194	389	285	289	240	0	328	294	305	222	217
zgc:171226_87134	11	1	4	2	0	0	1	0	0	0	1	2	1	0	3
polq_87135	44	46	51	30	31	75	33	40	31	0	42	38	45	32	30
tnfrsf1a_87136	25	31	25	25	20	10	18	7	31	0	22	33	28	19	21
map3k4_87137	1044	697	852	843	961	829	1089	958	1118	0	685	905	933	775	1004
nod2_87138	30	19	10	14	11	5	24	12	21	0	9	22	21	19	13
asb3_87139	35	29	31	19	23	45	22	43	39	0	28	22	36	31	20
cfl2_87140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
btr25_87141	35	12	8	15	13	16	18	27	14	0	3	10	9	9	11
chata_87142	12	7	4	4	3	0	1	3	1	0	3	6	2	0	3
psmc3_87143	2386	2254	2827	2891	1994	1326	2717	2727	3348	1	1410	2698	2873	3337	3151
b3galt6_87144	72	44	81	58	41	80	37	45	46	0	55	51	75	52	35
dhx15_87145	68	71	101	49	43	117	55	80	51	0	94	48	73	71	29
zfand3_87146	20	18	25	10	15	47	21	11	12	0	40	15	35	13	7
gpr17_87147	4	3	2	4	1	0	0	2	3	0	1	0	1	2	4
stmn1a_87148	205	357	471	304	162	237	273	312	265	0	213	287	407	332	223
cyp7a1_87149	1	4	0	1	2	3	6	0	2	0	3	4	0	0	0
fen1_87150	762	607	718	629	402	565	582	595	714	1	513	703	635	710	646
prune_87151	14	22	15	11	6	13	10	20	6	0	18	8	15	14	10
mdkb_87152	28	53	85	34	17	34	53	60	40	0	48	38	65	49	30
slc1a4_87153	10	7	4	2	3	9	5	9	4	0	5	9	6	1	7
myh11a_87154	1	5	2	3	1	3	2	4	4	0	2	0	7	5	2
itm2cb_87155	2	3	3	9	3	5	5	6	7	0	6	1	2	1	4
etfb_87156	885	1068	1103	774	645	1176	870	1408	795	2	1209	961	1163	757	684
polh_87157	7	10	13	5	4	26	21	13	3	0	19	13	11	9	6
tfeb_87158	3	1	2	3	1	5	3	4	0	0	5	3	7	2	3
faslg_87159	0	0	4	0	1	2	4	0	0	0	2	0	0	0	2
nudt9_87160	15	21	24	20	12	10	24	11	8	0	15	17	34	19	18
g3bp1_87161	177	358	358	237	113	230	277	271	244	1	235	291	330	256	142
dnaaf1_87162	6	0	0	2	6	7	2	3	7	0	1	3	2	1	1
psmg1_87163	169	209	258	189	116	197	184	167	210	0	205	178	278	184	130
mycbp2_87164	96	107	397	345	5	215	120	326	93	0	453	115	15	405	188
pvrl2l_87165	10	25	67	32	50	23	51	84	40	0	29	37	43	32	30
exosc5_87166	104	131	171	130	55	69	123	100	111	0	68	140	119	163	110
fmo5_87167	336	236	350	370	274	225	244	262	363	0	246	258	285	443	384
plp2_87168	20	26	18	18	17	31	12	23	6	0	24	22	24	20	16
nanog_87169	0	1	0	3	1	2	1	2	1	0	0	4	0	2	1
plac8.1_87170	1	0	2	3	0	3	0	0	0	0	0	1	1	2	2
spen_87171	93	131	172	68	134	182	99	174	102	0	169	84	195	117	111
pygo1_87172	2	6	2	3	3	6	2	6	5	0	1	5	6	8	5
SMARCA4_87173	7	5	5	3	6	8	1	11	9	0	1	2	11	6	7
cab39_87174	94	83	123	65	54	106	64	108	75	0	104	101	114	73	73
si:busm1-228j01.4_87175	3	1	1	2	3	0	4	4	3	0	0	4	3	4	4
eif1axa_87176	223	351	360	380	243	245	404	386	420	0	212	367	409	411	349
epdr1_87177	33	26	30	25	23	43	21	38	27	0	24	19	30	30	30
smarcc1a_87178	3667	3190	3186	3690	3318	2993	3800	3212	4119	4	2853	3414	3305	3789	4404
cga_87179	7	3	0	2	0	1	2	5	3	0	1	3	2	2	4
camk2b1_87180	6	6	1	2	0	17	9	9	7	0	7	6	4	3	10
gabrb3_87181	5	0	2	3	0	2	5	1	1	0	0	1	8	0	3
ssbp2_87182	4	4	3	2	2	7	4	7	1	0	5	0	3	2	2
sst2_87183	2	2	1	3	1	2	3	3	4	0	3	0	3	0	0
gxylt1b_87184	38	29	28	18	42	28	36	26	25	0	20	21	40	34	25
dnmt3bb.2_87185	0	1	1	0	0	0	5	5	1	0	2	0	5	2	1
rpa2_87186	89	114	116	62	52	120	91	141	63	0	116	97	117	88	44
si:ch211-161n3.3_87187	5	1	0	1	9	3	4	8	2	0	0	4	3	3	8
hadh_87188	320	1030	1059	799	430	528	790	1276	762	0	783	922	983	860	539
mrps23_87189	10	19	9	9	11	5	7	16	25	0	5	13	13	24	7
slc2a13b_87190	6	1	1	9	2	1	2	8	2	0	0	5	5	0	2
smarca4a_87191	25	25	42	21	9	44	25	45	12	0	31	22	28	20	20
si:busm1-194e12.8_87192	1	0	1	1	1	1	3	2	0	0	1	0	1	2	1
sla1_87193	11	11	7	13	26	16	15	7	9	0	20	10	24	13	6
srgn_87194	5	2	2	9	2	2	4	4	2	0	3	4	4	5	6
enoph1_87195	9	4	3	4	4	1	3	0	3	0	1	2	0	1	3
rheb_87196	95	53	115	91	101	137	59	144	84	0	130	80	95	45	83
parp2_87197	6	7	5	3	5	3	10	3	3	0	4	3	3	4	3
znf131_87198	347	365	427	284	324	419	391	319	303	0	411	360	373	318	314
pik3r1_87199	748	523	696	550	469	1293	592	832	556	0	1056	501	695	492	332
lims1_87200	496	452	568	438	398	622	586	503	541	0	593	513	501	443	392
dbh_87201	4	2	2	1	1	0	0	3	5	0	7	4	3	6	0
si:ch211-217k17.7_87202	65	70	99	63	38	162	49	106	56	0	148	85	73	58	50
rpl35_87203	11635	13101	17950	14521	9238	11472	13424	14220	15531	10	10807	13437	16344	15566	13031
atp5md_87204	119	168	251	158	69	141	134	182	140	0	122	132	245	165	97
si:ch211-226o13.1_87205	567	311	236	387	217	616	290	297	270	0	493	258	297	268	345
adma_87206	9	10	12	12	9	16	18	9	12	0	8	5	13	8	16
vamp2_87207	161	159	164	151	125	102	114	173	126	0	161	169	153	196	168
aldoca_87208	5	7	3	7	4	10	6	9	1	0	3	2	7	7	7
ciao2a_87209	263	263	254	230	261	159	256	231	285	0	169	307	296	277	249
slc2a1a_87210	1	4	2	2	0	5	6	0	2	0	0	1	0	3	0
cbr1_87211	101	67	92	47	42	139	72	107	52	0	183	78	81	51	58
birc5a_87212	166	172	199	189	111	179	165	254	145	0	156	187	208	187	173
shank3a_87213	15	1	10	11	9	19	13	13	16	0	34	13	14	14	13
col5a2a_87214	76	53	121	48	53	134	42	121	49	0	181	66	70	51	31
nfe2_87215	21	23	20	29	22	13	36	15	26	0	13	29	18	24	36
mpp7a_87216	17	24	24	21	18	37	12	23	13	0	29	24	22	20	3
mfap5_87217	7	2	0	3	0	6	5	5	0	0	1	3	8	2	5
rpl26_87218	28175	27961	34629	35005	24485	14612	32393	31210	36520	30	18809	33746	30360	36230	37332
sox13_87219	6	8	10	6	6	3	10	7	8	0	13	6	9	4	5
ntf3_87220	16	6	9	8	4	8	5	15	8	0	4	13	9	7	7
slc27a1a_87221	69	77	68	60	49	121	94	78	82	0	81	82	69	67	67
homer2_87222	130	133	135	86	105	189	101	180	56	0	305	104	157	60	77
tent2_87223	39	44	65	36	30	21	44	59	34	0	41	56	57	41	25
egfra_87224	61	78	79	87	71	102	64	69	50	0	84	82	61	87	52
dusp14_87225	2	1	0	5	6	11	5	2	2	0	1	4	1	3	1
tuba8l3_87226	1801	1644	2453	2237	1482	2769	1908	2501	2027	4	2089	1867	2332	2211	1869
nlrc5_87227	0	4	0	3	4	5	7	3	2	0	1	5	1	1	1
lrpap1_87228	10	6	32	92	2	5	7	153	1	0	0	4	112	114	59
rps2_87229	640	709	992	443	469	2369	483	1060	378	0	1947	576	1087	452	323
sod1_87230	121	106	119	112	72	121	115	91	118	0	109	99	107	128	111
kifc1_87231	824	700	604	974	463	602	739	458	1039	0	516	755	766	729	472
stub1_87232	144	104	131	81	89	204	98	153	104	0	195	119	160	96	82
tsku_87233	57	42	27	54	31	20	26	23	58	0	17	41	33	58	68
arid5b_87234	9	10	17	15	22	35	6	21	9	0	29	13	21	8	4
hmmr_87235	72	93	143	88	76	119	97	167	142	0	81	82	147	97	90
me2_87236	12	68	96	24	29	18	45	33	17	0	5	51	67	33	22
gata3_87237	87	85	68	80	91	105	89	62	107	0	91	70	89	85	93
nuf2_87238	169	240	304	230	164	179	209	214	206	0	140	227	259	201	205
pcmt_87239	106	173	222	108	86	244	127	129	87	0	196	119	149	95	66
ank1b_87240	2	2	3	7	0	2	8	8	7	0	2	5	1	5	9
drd2a_87241	12	5	4	0	5	3	2	1	0	0	5	4	7	3	0
NCKAP1L_87242	6	4	0	3	3	0	1	0	2	0	4	6	3	0	3
mhc1zea_87243	69	92	60	53	21	113	69	46	26	0	83	58	63	34	16
slc16a7_87244	2	3	0	1	1	3	2	0	2	0	2	2	1	3	3
nup62l_87245	789	886	1067	941	834	630	1106	899	1122	1	569	1019	994	989	1080
rhpn2_87246	29	31	34	33	26	32	35	31	15	0	98	30	38	33	20
sirt3_87247	26	26	23	27	33	52	14	35	26	0	53	19	25	30	17
aldh7a1_87248	13	6	9	3	6	7	6	11	10	0	10	7	8	13	9
acad11_87249	112	97	108	111	114	83	133	144	105	0	90	120	112	146	117
tmem167a_87250	151	280	401	302	172	141	169	244	274	0	130	310	309	369	236
blvrb_87251	62	82	132	66	61	92	88	109	89	0	74	86	119	106	72
vsig10_87252	5	2	2	1	1	7	5	6	4	0	4	2	2	3	3
scn4ba_87253	160	24	53	12	3	85	1	70	80	0	81	5	78	4	3
si:ch1073-159d7.7_87254	20184	37197	35190	30233	20116	22205	30748	29016	25933	20	25626	31000	30810	31645	23640
arr3a_87255	4	0	1	4	0	4	0	6	2	0	1	1	1	2	0
neil3_87256	44	143	109	73	178	72	107	153	52	1	27	155	124	75	157
adoa_87257	14	15	19	10	15	34	16	25	13	0	23	22	34	13	5
rad21a_87258	2228	2141	2210	1720	1513	2799	1785	2206	1906	2	2427	1868	2077	1916	1719
grb7_87259	5	11	3	5	5	14	7	3	4	0	10	9	7	9	7
eml3_87260	21	24	27	13	10	14	16	32	23	0	18	14	29	24	13
slc2a5_87261	0	2	0	4	0	4	2	1	0	0	0	2	3	4	3
abhd4_87262	11	9	17	21	16	16	17	25	37	0	16	16	23	25	30
cdc6_87263	13	13	6	15	5	19	10	17	11	0	18	9	12	14	9
me1_87264	5	2	3	2	3	0	2	3	1	0	4	1	3	3	1
vamp1_87265	57	40	39	34	28	38	32	70	41	0	58	44	44	45	40
abcc2_87266	4	3	0	2	2	8	0	4	9	0	5	3	4	5	4
mat2ab_87267	14	18	7	13	16	22	10	19	16	0	25	6	17	9	8
cdca8_87268	14	5	3	24	8	3	12	1	16	0	2	6	2	9	25
hells_87269	898	803	749	881	919	595	1058	1063	1060	0	577	1034	961	931	1003
hsd11b2_87270	7	15	7	5	3	9	21	9	6	0	10	14	15	10	13
scp2a_87271	279	145	156	135	148	307	186	210	132	0	161	194	137	133	148
zwilch_87272	77	73	100	72	64	95	109	90	103	0	94	92	93	62	70
ifi35_87273	4	2	3	3	3	8	0	4	2	0	1	3	2	4	0
coil_87274	26	12	17	6	7	24	8	19	5	0	21	12	14	7	16
cd4-1_87275	2	2	0	5	3	2	2	0	2	0	2	0	2	0	0
jkamp_87276	4	3	6	3	2	8	6	0	5	0	6	5	1	3	4
mrto4_87277	4	12	15	17	6	12	12	10	2	0	14	20	20	11	2
hadhaa_87278	70	96	130	107	124	73	56	95	102	0	91	99	94	145	85
gstp1_87279	90	90	172	103	56	138	87	195	78	0	133	107	145	125	86
grinab_87280	78	122	66	78	91	123	90	90	83	0	94	91	105	79	71
sema3fb_87281	4	6	2	5	2	3	4	0	6	0	2	5	1	1	4
ppiaa_87282	8151	16904	14991	22162	6678	3992	19155	5796	19746	13	10441	18627	11662	20078	16466
zgc:112038_87283	2	1	1	0	0	1	0	1	0	0	0	0	2	0	2
taf7_87284	533	745	473	776	827	809	726	606	643	0	514	824	528	600	447
copz1_87285	14	24	21	25	21	6	16	12	25	0	4	21	5	32	12
GPR89A_87286	13	8	5	8	5	10	4	21	5	0	3	7	12	6	9
tpx2_87287	78	106	110	53	58	213	72	144	63	0	190	102	150	65	41
knstrn_87288	121	168	174	116	137	230	111	159	118	0	171	96	190	125	82
pebp1_87289	325	389	468	355	301	408	310	435	361	0	462	360	467	349	290
rgs2_87290	17	20	25	0	2	33	59	21	8	0	28	9	7	8	17
gem_87291	22	8	2	11	8	16	5	12	8	0	22	11	8	9	4
nr5a1a_87292	1	1	1	4	4	5	2	7	1	0	1	2	2	3	3
atg4c_87293	312	216	255	212	320	380	289	253	325	0	359	260	261	222	301
crebbpa_87294	6	6	89	4	3	10	7	153	34	0	10	6	39	1	4
lap3_87295	227	286	199	278	289	103	306	185	328	0	128	348	198	365	331
ca9_87296	6	9	13	7	6	12	7	10	12	0	5	7	12	9	6
kif5c_87297	69	75	78	80	164	70	86	70	111	0	89	108	56	76	125
ube2j1_87298	134	116	121	112	72	132	95	94	120	0	80	121	124	130	121
atf4a_87299	1591	1704	1807	1042	1437	4181	1795	2118	1238	0	3183	1533	2101	955	869
orc6_87300	50	143	174	94	42	76	113	135	101	0	132	153	151	85	59
ttf2_87301	2	2	1	1	2	17	6	4	3	0	6	4	2	3	8
smim19_87302	38	90	119	107	102	63	103	165	93	0	64	70	147	120	97
lrrfip2_87303	253	261	346	226	242	390	286	360	279	0	362	289	373	293	224
btr12_87304	10	15	32	15	13	31	10	15	12	0	14	15	22	19	5
pgrmc1_87305	11	4	6	8	6	7	5	10	6	0	6	5	6	9	6
cdc45_87306	11	2	3	2	1	7	4	7	1	0	9	3	4	4	2
bmp6_87307	16	32	22	24	18	49	28	39	15	0	34	30	24	24	14
zgc:101040_87308	27	54	52	72	38	51	37	47	60	0	44	45	55	61	50
gpatch8_87309	68	111	115	65	78	176	85	114	66	0	197	84	126	96	65
hgfb_87310	45	35	61	54	55	75	40	47	52	0	56	48	54	46	56
smarcd2_87311	20	37	39	20	22	30	43	36	32	0	38	35	37	17	20
med24_87312	19	59	39	74	73	11	92	64	59	1	35	73	60	63	47
vegfbb_87313	4	1	2	3	2	1	0	1	1	0	1	0	0	4	7
fam69aa_87314	29	32	31	30	27	41	44	39	39	0	37	23	40	27	27
rps3_87315	523	756	858	434	451	1333	608	691	619	0	1133	627	901	431	393
csf3r_87316	19	23	19	31	26	23	17	16	36	0	23	28	21	23	60
pde6ha_87317	13	2	1	5	2	6	4	9	3	0	3	12	8	6	3
gtf3c5_87318	4	3	0	1	4	3	0	1	2	0	1	4	2	2	1
lyn_87319	6	7	9	12	19	5	6	12	17	0	12	10	6	5	17
fgf3_87320	18	8	18	6	20	21	3	10	10	0	14	14	22	9	5
tex10_87321	44	68	75	33	33	72	58	39	51	0	50	47	56	46	32
fzd5_87322	48	36	58	41	25	33	54	38	48	0	45	39	63	39	50
fgg_87323	10	21	19	13	13	9	20	21	9	0	14	10	22	27	14
slc35f2_87324	11	4	8	0	3	12	12	48	13	0	9	10	22	0	0
polg2_87325	55	45	54	39	55	54	35	36	49	0	51	71	42	56	48
haus1_87326	27	35	44	28	22	28	22	36	31	0	22	38	33	29	14
stx1a_87327	0	0	0	3	5	0	0	0	1	0	0	1	1	1	3
pdgfab_87328	4	5	2	5	2	5	1	9	1	0	1	2	9	5	1
fgl2a_87329	1	1	0	1	1	1	0	1	3	0	2	0	1	1	3
olfml2ba_87330	5	7	4	2	1	1	3	0	0	0	4	2	0	2	3
pbk_87331	59	115	113	51	29	134	79	102	53	0	109	80	102	60	35
gpx1a_87332	11	3	38	46	10	24	32	6	14	0	6	26	41	40	27
sult1st2_87333	2	3	5	5	1	1	0	3	0	0	7	6	1	4	1
cfhl5_87334	4	3	0	1	1	4	6	0	4	0	2	0	3	2	3
hp_87335	3	1	0	1	1	6	1	4	1	0	2	0	4	1	1
coa6_87336	4	5	2	2	4	1	1	8	4	0	2	0	6	3	1
rps7_87337	18072	22341	28411	17803	12205	18743	17628	21650	18111	17	20074	19926	23342	19734	14642
adh5_87338	19	42	60	67	18	27	55	41	44	0	15	64	37	40	31
rfc2_87339	30	12	38	20	14	23	10	40	18	0	34	36	36	12	15
csnk1a1_87340	581	870	909	621	559	940	687	921	650	1	977	779	894	703	467
bloc1s2_87341	114	116	141	138	102	157	104	167	80	0	123	123	145	93	77
dna2_87342	102	131	132	163	137	96	169	113	198	0	76	111	180	149	155
mbl2_87343	0	0	1	2	1	3	5	2	0	0	0	2	0	3	3
idi1_87344	708	584	531	506	592	405	715	536	711	1	580	594	631	582	793
ifit9_87345	5	2	4	4	10	2	4	10	4	0	4	8	2	4	8
cidec_87346	5	10	5	4	5	10	4	4	1	0	4	9	4	7	4
cyp2aa7_87347	168	219	164	62	257	69	168	276	107	0	59	84	173	134	253
sh2d1ab_93401	6	15	14	1	2	0	3	9	3	0	5	2	0	0	2
tmem14ca_93402	93	128	267	167	77	92	108	151	185	0	106	162	180	207	126
lck_93403	2	1	0	8	1	0	1	0	0	0	3	2	2	1	1
agtrap_93404	14	17	32	19	16	13	26	31	13	1	26	18	22	27	25
f3a_93405	5	0	4	3	2	0	1	4	6	0	1	3	2	3	0
birc6_93406	1586	1201	1422	1391	1225	2438	1510	1457	1484	1	1844	1376	1567	1329	1279
dmtf1_93407	2	1	1	0	0	1	0	0	0	0	4	0	2	0	0
dmtf1_93408	8	11	12	11	1	4	3	12	5	0	8	2	7	11	8
myd88_93409	47	29	31	28	31	40	42	26	45	0	35	24	33	47	41
ostf1_93410	23	13	9	6	5	14	19	18	4	0	19	16	19	7	9
ca7_93411	6	0	0	3	4	7	5	6	5	0	2	0	5	1	8
zgc:103697_93412	6	3	4	9	1	0	6	4	2	0	4	2	5	1	1
eml3_93413	21	32	27	24	8	18	20	10	27	0	23	17	40	18	22
arf4a_93414	16	22	27	13	10	9	14	16	12	0	22	10	25	12	19
pcdh2ac_93415	8	0	1	4	1	10	4	13	3	0	8	1	1	2	2
scn4bb_93416	5	8	2	4	2	12	2	2	6	0	7	5	4	6	2
scn4bb_93417	27	13	27	11	10	41	12	24	19	1	17	27	34	26	16
rnaseh2a_93418	131	209	243	124	119	105	123	183	141	0	97	139	227	174	134
rad51ap1_93419	79	67	86	100	69	49	84	71	106	0	65	89	79	70	62
btr21_93420	5	7	2	4	3	0	1	11	1	0	1	1	4	2	3
ube3c_93421	74	113	125	70	76	88	88	99	65	0	118	115	118	89	78
ccna1_93422	5	8	0	3	4	13	7	1	7	0	10	16	7	18	11
bambia_93423	23	32	36	21	26	44	16	32	32	0	24	30	31	24	25
nfkb2_93424	40	59	60	35	56	107	55	59	45	0	93	47	58	54	47
nfkb2_93425	188	198	214	175	166	174	235	258	217	0	194	224	185	207	206
gna11a_93426	483	442	557	404	292	488	434	467	425	1	450	500	611	446	371
creld2_93427	9	19	13	3	11	15	8	23	13	0	10	10	11	7	5
lamb2_93428	150	167	257	207	153	247	189	143	200	0	127	194	215	194	187
mpc2_93429	1710	1004	1282	1845	1683	770	1493	1345	2053	2	663	1281	1248	1985	2640
prkcz_93430	7	29	18	13	9	55	12	31	12	0	30	20	45	7	9
glod4_93431	3	2	0	3	2	0	4	9	3	0	3	0	5	2	2
ppp2r5a_93432	10	23	20	41	20	1	8	14	24	0	14	19	13	54	34
kif23_93433	179	302	300	174	165	430	196	319	180	0	380	203	357	166	121
fas_93434	4	1	7	7	6	0	4	18	7	0	6	3	15	2	5
zgc:103700_93435	3	0	0	1	0	0	1	1	2	0	1	0	2	1	1
orc6_93436	386	325	377	382	319	304	373	322	420	0	304	351	412	436	401
