X	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5	VPA_EC10_24h_run1	VPA_EC10_24h_run2	VPA_EC10_24h_run3	VPA_EC10_24h_run4	VPA_EC10_24h_run5
timm23a_87045	13	19	20	19	0	23	19	45	26	15	18	8	23	29	16
rmi1_87046	137	202	184	213	0	193	192	163	157	241	142	133	169	226	217
sult1st5_87047	0	0	1	1	0	0	0	2	5	1	1	1	0	1	2
si:dkey-28b4.7_87048	194	122	125	140	0	169	143	169	147	130	133	180	97	179	156
vim_87049	25	12	18	4	0	23	21	15	19	7	15	9	14	11	15
tomm20b_87050	879	1031	1262	972	0	796	1219	1219	766	872	776	943	954	969	919
cflara_87051	147	112	201	125	0	180	157	126	65	94	147	159	97	102	68
nr0b1_87052	1	2	2	0	0	3	1	0	1	1	0	3	1	2	8
mfsd10_87053	33	26	45	28	0	44	33	26	35	27	24	39	17	33	28
scn8aa_87054	7	12	8	3	0	5	7	2	1	2	1	2	2	11	6
sept5a_87055	3	3	3	7	0	7	4	8	6	2	4	1	4	2	4
socs2_87056	10	5	0	8	0	2	1	2	5	5	3	4	3	9	1
gabpb1_87057	43	31	26	32	0	38	37	31	22	36	33	38	35	32	38
rbm6_87058	293	153	172	90	0	376	141	209	87	86	247	102	157	129	82
csrp1a_87059	18	9	15	16	0	8	6	8	6	8	6	5	10	10	3
tk1_87060	257	173	211	125	1	224	182	273	167	136	185	96	179	151	97
cdk2_87061	334	758	761	1029	0	401	827	803	1029	1170	531	742	735	1025	983
dld_87062	971	1702	1459	1951	1	1065	1522	1580	1468	2163	1268	1405	1279	2006	1998
foxa1_87063	80	68	93	45	0	102	69	74	37	45	70	41	53	43	45
pcm1_87064	431	438	454	323	0	371	338	522	230	364	375	310	322	285	304
PCDH8_87065	3	1	3	1	0	0	6	5	8	16	2	5	9	3	9
cisd1_87066	65	111	141	149	0	87	129	139	149	89	76	102	87	159	106
nck1b_87067	97	50	72	78	0	108	69	85	62	44	79	61	46	81	40
actn2b_87068	34	50	46	88	0	39	74	37	81	63	31	38	28	74	77
avp_87069	8	2	3	0	0	0	4	5	3	3	3	4	2	0	7
eif5_87070	87	90	154	75	0	111	103	175	104	75	120	57	96	116	59
stoml2_87071	18	21	31	10	0	18	16	24	12	20	14	15	18	16	11
usp7_87072	411	649	556	751	0	369	657	628	757	695	413	543	475	721	640
si:cabz01071911.3_87073	77	66	85	62	0	96	64	92	50	42	42	67	52	92	66
plin1_87074	0	4	2	1	0	1	8	4	0	6	0	2	5	6	1
sel1l_87075	13	11	7	7	0	8	15	10	3	7	2	9	6	9	7
CU927890.1_87076	10	11	8	8	0	21	18	26	11	13	36	7	13	12	7
trim2a_87077	10	11	7	6	0	3	2	2	4	7	3	2	3	11	4
ncapg2_87078	358	191	218	264	0	270	231	275	261	168	141	148	188	255	178
blmh_87079	101	89	145	115	0	114	150	164	113	79	106	80	124	136	60
cep55l_87080	231	282	235	291	0	233	251	256	315	259	162	209	234	302	303
dffa_87081	10	8	8	5	0	9	9	14	14	5	15	6	9	12	7
lypla1_87082	1	2	3	1	0	0	1	1	1	1	0	1	0	1	2
c1qbp_87083	964	669	775	499	0	807	560	779	364	483	594	437	480	548	512
slc39a10_87084	3	6	0	2	0	4	2	3	1	6	8	1	2	9	3
btr30_87085	61	29	32	13	0	48	27	18	11	9	20	12	12	25	24
ngfa_87086	1	5	2	4	0	4	6	3	4	5	2	2	1	1	2
aldh1l1_87087	77	73	70	11	0	77	55	65	36	33	91	27	59	48	45
pde4cb_87088	19	22	32	19	0	43	22	22	18	29	30	24	23	29	35
csnk1e_87089	8	3	2	4	0	3	1	9	2	6	6	1	2	5	3
zgc:171779_87090	6	1	4	2	0	3	2	2	2	7	4	1	5	2	3
chst11_87091	1	2	2	1	0	1	0	7	0	1	0	0	0	0	2
camk2a_87092	2	0	0	1	0	3	4	1	2	1	0	3	3	2	2
rpl28_87093	1	645	1118	2438	0	0	799	22	12	4	47	3	1182	12	0
gins3_87094	289	292	342	353	1	305	302	370	236	247	190	284	342	356	221
fbxo11a_87095	429	570	354	504	0	364	489	469	414	374	301	420	318	457	431
acsl5_87096	11	6	10	0	0	2	3	4	3	0	4	3	4	3	3
pik3c2b_87097	48	38	38	9	0	25	26	54	26	16	43	18	22	41	17
zgc:101564_87098	20	33	43	22	0	13	22	25	19	19	22	15	23	25	14
rfx2_87099	1	7	1	5	0	6	7	3	8	6	3	8	3	0	5
slco2b1_87100	108	142	134	125	0	84	109	80	100	116	89	82	81	137	133
gsk3b_87101	13	12	20	10	0	14	8	11	8	1	14	8	7	21	1
rrp8_87102	82	46	91	174	0	99	97	125	118	186	51	148	58	124	154
eef2k_87103	174	63	119	51	0	189	78	97	50	48	75	60	76	73	52
laptm5_87104	14	3	4	2	0	2	5	3	2	1	4	6	2	5	3
meis3_87105	1309	1743	1797	2022	2	1636	1729	1681	1933	2261	1276	1580	1499	2276	2247
rrp1_87106	34	17	24	19	0	19	16	31	15	13	14	17	15	17	11
smim15_87107	0	2	6	5	0	2	1	1	0	2	2	2	6	0	1
il10_87108	0	2	0	3	0	5	5	1	7	5	5	2	3	2	4
si:dkey-40c23.2_87109	0	2	3	2	0	0	1	5	7	3	0	1	1	3	0
pmvk_87110	13	11	27	12	0	20	16	19	25	15	20	8	15	16	4
phkg2_87111	53	36	43	29	0	16	38	64	44	30	37	23	42	34	30
ighmbp2_87112	4	0	1	0	0	0	3	1	3	3	0	1	7	2	0
si:ch1073-153i20.4_87113	2077	755	1253	658	0	1359	682	1593	786	455	958	596	761	684	583
chrna7_87114	3	4	1	1	0	4	2	5	2	7	1	0	0	3	2
foxo3b_87115	96	148	138	241	0	116	141	126	191	149	115	123	124	185	157
tagln_87116	0	1	0	2	0	0	0	0	1	5	2	4	2	1	1
slc38a3b_87117	21	11	17	13	0	18	14	7	18	22	7	8	11	22	5
prpf4_87118	178	167	188	189	1	199	189	221	157	137	184	137	163	149	118
tacc3_87119	86	117	115	138	0	94	148	149	145	131	58	89	76	151	89
si:dkey-30c15.12_87120	1	3	0	5	0	1	6	2	8	4	0	4	0	0	4
rps27l_87121	442	667	929	953	0	557	701	827	1030	665	473	823	649	617	449
tmem185_87122	123	79	80	53	0	77	92	95	65	66	65	79	82	105	54
fzd10_87123	7	1	6	1	0	3	0	4	3	3	0	4	1	0	0
cyp2k22_87124	3	0	6	1	0	0	0	2	1	3	3	2	1	2	0
casp8_87125	63	64	100	120	0	96	67	105	152	45	84	107	62	152	99
gcga_87126	27	14	26	18	0	10	12	16	20	11	13	7	5	22	21
slc4a1a_87127	28	12	11	12	1	6	8	21	4	11	12	4	10	12	6
lpcat2_87128	103	55	73	83	0	53	76	89	140	107	32	70	58	97	106
c1qa_87129	0	4	4	5	0	2	11	9	8	7	6	10	11	11	7
reep5_87130	497	884	788	1274	0	411	904	698	1177	1140	488	920	785	1071	1054
mrpl12_87131	102	199	116	297	0	86	176	137	220	227	97	200	103	251	175
creb1a_87132	140	122	136	90	0	118	102	117	105	63	138	101	101	150	90
wdr3_87133	389	285	289	240	0	328	294	305	222	217	297	242	233	233	197
zgc:171226_87134	0	1	0	0	0	1	2	1	0	3	0	3	3	0	2
polq_87135	75	33	40	31	0	42	38	45	32	30	33	22	30	45	34
tnfrsf1a_87136	10	18	7	31	0	22	33	28	19	21	18	16	18	16	26
map3k4_87137	829	1089	958	1118	0	685	905	933	775	1004	629	903	709	1020	1068
nod2_87138	5	24	12	21	0	9	22	21	19	13	12	16	9	18	13
asb3_87139	45	22	43	39	0	28	22	36	31	20	25	20	30	37	19
cfl2_87140	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
btr25_87141	16	18	27	14	0	3	10	9	9	11	8	14	7	26	10
chata_87142	0	1	3	1	0	3	6	2	0	3	4	1	1	3	2
psmc3_87143	1326	2717	2727	3348	1	1410	2698	2873	3337	3151	1671	2101	2035	3406	2099
b3galt6_87144	80	37	45	46	0	55	51	75	52	35	47	53	53	42	36
dhx15_87145	117	55	80	51	0	94	48	73	71	29	64	38	53	81	37
zfand3_87146	47	21	11	12	0	40	15	35	13	7	25	7	20	24	11
gpr17_87147	0	0	2	3	0	1	0	1	2	4	2	0	3	2	1
stmn1a_87148	237	273	312	265	0	213	287	407	332	223	264	199	242	319	167
cyp7a1_87149	3	6	0	2	0	3	4	0	0	0	0	5	1	2	4
fen1_87150	565	582	595	714	1	513	703	635	710	646	423	391	492	622	479
prune_87151	13	10	20	6	0	18	8	15	14	10	19	8	7	13	22
mdkb_87152	34	53	60	40	0	48	38	65	49	30	50	39	56	62	21
slc1a4_87153	9	5	9	4	0	5	9	6	1	7	0	2	1	9	3
myh11a_87154	3	2	4	4	0	2	0	7	5	2	3	0	3	5	0
itm2cb_87155	5	5	6	7	0	6	1	2	1	4	4	4	3	3	4
etfb_87156	1176	870	1408	795	2	1209	961	1163	757	684	847	774	958	884	698
polh_87157	26	21	13	3	0	19	13	11	9	6	10	15	9	7	4
tfeb_87158	5	3	4	0	0	5	3	7	2	3	3	2	5	3	2
faslg_87159	2	4	0	0	0	2	0	0	0	2	0	1	0	0	0
nudt9_87160	10	24	11	8	0	15	17	34	19	18	11	17	34	16	8
g3bp1_87161	230	277	271	244	1	235	291	330	256	142	253	216	188	248	137
dnaaf1_87162	7	2	3	7	0	1	3	2	1	1	2	0	3	6	2
psmg1_87163	197	184	167	210	0	205	178	278	184	130	165	197	220	258	119
mycbp2_87164	215	120	326	93	0	453	115	15	405	188	139	102	176	350	264
pvrl2l_87165	23	51	84	40	0	29	37	43	32	30	36	12	45	28	34
exosc5_87166	69	123	100	111	0	68	140	119	163	110	70	97	98	133	83
fmo5_87167	225	244	262	363	0	246	258	285	443	384	138	376	204	405	381
plp2_87168	31	12	23	6	0	24	22	24	20	16	18	12	14	11	16
nanog_87169	2	1	2	1	0	0	4	0	2	1	0	0	0	3	0
plac8.1_87170	3	0	0	0	0	0	1	1	2	2	2	0	1	1	2
spen_87171	182	99	174	102	0	169	84	195	117	111	119	144	103	140	125
pygo1_87172	6	2	6	5	0	1	5	6	8	5	6	0	4	2	3
SMARCA4_87173	8	1	11	9	0	1	2	11	6	7	2	2	7	10	6
cab39_87174	106	64	108	75	0	104	101	114	73	73	91	50	65	71	60
si:busm1-228j01.4_87175	0	4	4	3	0	0	4	3	4	4	0	3	1	1	1
eif1axa_87176	245	404	386	420	0	212	367	409	411	349	244	275	241	431	321
epdr1_87177	43	21	38	27	0	24	19	30	30	30	31	23	26	29	26
smarcc1a_87178	2993	3800	3212	4119	4	2853	3414	3305	3789	4404	2166	3309	2889	4178	3885
cga_87179	1	2	5	3	0	1	3	2	2	4	0	3	8	1	0
camk2b1_87180	17	9	9	7	0	7	6	4	3	10	2	10	4	5	7
gabrb3_87181	2	5	1	1	0	0	1	8	0	3	1	1	4	2	6
ssbp2_87182	7	4	7	1	0	5	0	3	2	2	1	0	0	2	2
sst2_87183	2	3	3	4	0	3	0	3	0	0	0	2	0	1	1
gxylt1b_87184	28	36	26	25	0	20	21	40	34	25	26	21	18	25	16
dnmt3bb.2_87185	0	5	5	1	0	2	0	5	2	1	0	2	3	4	0
rpa2_87186	120	91	141	63	0	116	97	117	88	44	110	74	81	90	59
si:ch211-161n3.3_87187	3	4	8	2	0	0	4	3	3	8	1	2	3	4	1
hadh_87188	528	790	1276	762	0	783	922	983	860	539	788	396	713	1054	601
mrps23_87189	5	7	16	25	0	5	13	13	24	7	14	6	10	18	9
slc2a13b_87190	1	2	8	2	0	0	5	5	0	2	2	2	2	2	3
smarca4a_87191	44	25	45	12	0	31	22	28	20	20	16	16	8	18	10
si:busm1-194e12.8_87192	1	3	2	0	0	1	0	1	2	1	2	0	1	0	4
sla1_87193	16	15	7	9	0	20	10	24	13	6	6	11	9	9	12
srgn_87194	2	4	4	2	0	3	4	4	5	6	1	2	4	8	7
enoph1_87195	1	3	0	3	0	1	2	0	1	3	0	0	0	4	3
rheb_87196	137	59	144	84	0	130	80	95	45	83	110	88	100	106	124
parp2_87197	3	10	3	3	0	4	3	3	4	3	8	6	4	4	4
znf131_87198	419	391	319	303	0	411	360	373	318	314	343	283	296	390	282
pik3r1_87199	1293	592	832	556	0	1056	501	695	492	332	685	567	585	598	351
lims1_87200	622	586	503	541	0	593	513	501	443	392	469	365	442	595	445
dbh_87201	0	0	3	5	0	7	4	3	6	0	0	0	0	4	0
si:ch211-217k17.7_87202	162	49	106	56	0	148	85	73	58	50	60	62	53	59	44
rpl35_87203	11472	13424	14220	15531	10	10807	13437	16344	15566	13031	8992	8216	13095	16270	10312
atp5md_87204	141	134	182	140	0	122	132	245	165	97	120	117	137	170	80
si:ch211-226o13.1_87205	616	290	297	270	0	493	258	297	268	345	227	349	198	365	266
adma_87206	16	18	9	12	0	8	5	13	8	16	24	9	11	17	17
vamp2_87207	102	114	173	126	0	161	169	153	196	168	128	119	132	182	117
aldoca_87208	10	6	9	1	0	3	2	7	7	7	4	3	3	3	11
ciao2a_87209	159	256	231	285	0	169	307	296	277	249	192	244	247	307	244
slc2a1a_87210	5	6	0	2	0	0	1	0	3	0	1	0	2	2	0
cbr1_87211	139	72	107	52	0	183	78	81	51	58	71	103	68	94	42
birc5a_87212	179	165	254	145	0	156	187	208	187	173	129	139	169	171	127
shank3a_87213	19	13	13	16	0	34	13	14	14	13	30	8	8	24	9
col5a2a_87214	134	42	121	49	0	181	66	70	51	31	107	29	58	59	31
nfe2_87215	13	36	15	26	0	13	29	18	24	36	9	24	19	16	37
mpp7a_87216	37	12	23	13	0	29	24	22	20	3	30	21	32	21	9
mfap5_87217	6	5	5	0	0	1	3	8	2	5	1	5	1	4	2
rpl26_87218	14612	32393	31210	36520	30	18809	33746	30360	36230	37332	17663	24058	32044	38107	29950
sox13_87219	3	10	7	8	0	13	6	9	4	5	13	9	10	6	3
ntf3_87220	8	5	15	8	0	4	13	9	7	7	4	5	4	17	6
slc27a1a_87221	121	94	78	82	0	81	82	69	67	67	73	61	74	68	85
homer2_87222	189	101	180	56	0	305	104	157	60	77	111	87	56	118	79
tent2_87223	21	44	59	34	0	41	56	57	41	25	41	40	34	60	29
egfra_87224	102	64	69	50	0	84	82	61	87	52	102	57	85	77	80
dusp14_87225	11	5	2	2	0	1	4	1	3	1	0	0	4	3	0
tuba8l3_87226	2769	1908	2501	2027	4	2089	1867	2332	2211	1869	1369	1721	1789	2339	1424
nlrc5_87227	5	7	3	2	0	1	5	1	1	1	21	1	2	1	2
lrpap1_87228	5	7	153	1	0	0	4	112	114	59	13	6	102	28	2
rps2_87229	2369	483	1060	378	0	1947	576	1087	452	323	1032	347	706	560	325
sod1_87230	121	115	91	118	0	109	99	107	128	111	107	91	91	123	98
kifc1_87231	602	739	458	1039	0	516	755	766	729	472	593	802	357	1211	891
stub1_87232	204	98	153	104	0	195	119	160	96	82	126	105	103	136	71
tsku_87233	20	26	23	58	0	17	41	33	58	68	26	34	24	44	35
arid5b_87234	35	6	21	9	0	29	13	21	8	4	29	11	21	14	11
hmmr_87235	119	97	167	142	0	81	82	147	97	90	64	43	92	79	74
me2_87236	18	45	33	17	0	5	51	67	33	22	20	15	71	24	13
gata3_87237	105	89	62	107	0	91	70	89	85	93	85	90	53	95	77
nuf2_87238	179	209	214	206	0	140	227	259	201	205	185	163	172	238	152
pcmt_87239	244	127	129	87	0	196	119	149	95	66	169	88	160	144	79
ank1b_87240	2	8	8	7	0	2	5	1	5	9	2	2	5	4	1
drd2a_87241	3	2	1	0	0	5	4	7	3	0	0	4	3	3	3
NCKAP1L_87242	0	1	0	2	0	4	6	3	0	3	9	1	3	2	1
mhc1zea_87243	113	69	46	26	0	83	58	63	34	16	65	77	30	56	39
slc16a7_87244	3	2	0	2	0	2	2	1	3	3	0	1	1	2	1
nup62l_87245	630	1106	899	1122	1	569	1019	994	989	1080	678	839	837	1006	833
rhpn2_87246	32	35	31	15	0	98	30	38	33	20	31	30	28	43	23
sirt3_87247	52	14	35	26	0	53	19	25	30	17	28	21	27	25	14
aldh7a1_87248	7	6	11	10	0	10	7	8	13	9	12	2	12	10	6
acad11_87249	83	133	144	105	0	90	120	112	146	117	75	110	130	148	159
tmem167a_87250	141	169	244	274	0	130	310	309	369	236	185	87	257	247	210
blvrb_87251	92	88	109	89	0	74	86	119	106	72	88	76	87	86	86
vsig10_87252	7	5	6	4	0	4	2	2	3	3	1	3	0	1	0
scn4ba_87253	85	1	70	80	0	81	5	78	4	3	4	23	88	40	1
si:ch1073-159d7.7_87254	22205	30748	29016	25933	20	25626	31000	30810	31645	23640	23937	21271	27760	30444	20745
arr3a_87255	4	0	6	2	0	1	1	1	2	0	7	2	3	3	4
neil3_87256	72	107	153	52	1	27	155	124	75	157	86	26	87	55	164
adoa_87257	34	16	25	13	0	23	22	34	13	5	15	12	18	15	10
rad21a_87258	2799	1785	2206	1906	2	2427	1868	2077	1916	1719	1887	1545	1440	2179	1562
grb7_87259	14	7	3	4	0	10	9	7	9	7	11	9	8	10	10
eml3_87260	14	16	32	23	0	18	14	29	24	13	20	27	14	24	10
slc2a5_87261	4	2	1	0	0	0	2	3	4	3	2	0	0	2	1
abhd4_87262	16	17	25	37	0	16	16	23	25	30	11	24	14	27	16
cdc6_87263	19	10	17	11	0	18	9	12	14	9	14	3	8	13	5
me1_87264	0	2	3	1	0	4	1	3	3	1	0	0	0	2	2
vamp1_87265	38	32	70	41	0	58	44	44	45	40	58	58	32	56	21
abcc2_87266	8	0	4	9	0	5	3	4	5	4	5	11	5	5	3
mat2ab_87267	22	10	19	16	0	25	6	17	9	8	10	8	4	12	4
cdca8_87268	3	12	1	16	0	2	6	2	9	25	6	6	6	23	14
hells_87269	595	1058	1063	1060	0	577	1034	961	931	1003	590	842	672	903	1016
hsd11b2_87270	9	21	9	6	0	10	14	15	10	13	20	7	13	12	8
scp2a_87271	307	186	210	132	0	161	194	137	133	148	109	151	112	182	162
zwilch_87272	95	109	90	103	0	94	92	93	62	70	56	52	80	72	88
ifi35_87273	8	0	4	2	0	1	3	2	4	0	4	0	1	2	7
coil_87274	24	8	19	5	0	21	12	14	7	16	12	10	17	16	8
cd4-1_87275	2	2	0	2	0	2	0	2	0	0	0	1	4	6	0
jkamp_87276	8	6	0	5	0	6	5	1	3	4	3	2	0	4	6
mrto4_87277	12	12	10	2	0	14	20	20	11	2	23	5	12	12	7
hadhaa_87278	73	56	95	102	0	91	99	94	145	85	105	53	70	124	117
gstp1_87279	138	87	195	78	0	133	107	145	125	86	94	91	136	134	74
grinab_87280	123	90	90	83	0	94	91	105	79	71	101	55	73	122	60
sema3fb_87281	3	4	0	6	0	2	5	1	1	4	1	2	3	3	5
ppiaa_87282	3992	19155	5796	19746	13	10441	18627	11662	20078	16466	7644	10813	9872	20598	13069
zgc:112038_87283	1	0	1	0	0	0	0	2	0	2	0	1	1	3	1
taf7_87284	809	726	606	643	0	514	824	528	600	447	498	530	279	685	741
copz1_87285	6	16	12	25	0	4	21	5	32	12	14	6	17	21	12
GPR89A_87286	10	4	21	5	0	3	7	12	6	9	6	8	8	17	12
tpx2_87287	213	72	144	63	0	190	102	150	65	41	183	72	101	88	54
knstrn_87288	230	111	159	118	0	171	96	190	125	82	114	99	127	136	87
pebp1_87289	408	310	435	361	0	462	360	467	349	290	386	335	370	438	265
rgs2_87290	33	59	21	8	0	28	9	7	8	17	18	3	10	2	15
gem_87291	16	5	12	8	0	22	11	8	9	4	13	8	13	16	8
nr5a1a_87292	5	2	7	1	0	1	2	2	3	3	0	2	3	4	2
atg4c_87293	380	289	253	325	0	359	260	261	222	301	191	273	186	310	403
crebbpa_87294	10	7	153	34	0	10	6	39	1	4	20	7	37	2	3
lap3_87295	103	306	185	328	0	128	348	198	365	331	267	248	198	336	360
ca9_87296	12	7	10	12	0	5	7	12	9	6	0	5	8	10	6
kif5c_87297	70	86	70	111	0	89	108	56	76	125	85	82	65	132	111
ube2j1_87298	132	95	94	120	0	80	121	124	130	121	85	125	74	130	76
atf4a_87299	4181	1795	2118	1238	0	3183	1533	2101	955	869	2147	998	1348	1432	1441
orc6_87300	76	113	135	101	0	132	153	151	85	59	214	56	73	158	42
ttf2_87301	17	6	4	3	0	6	4	2	3	8	4	7	1	3	5
smim19_87302	63	103	165	93	0	64	70	147	120	97	62	101	67	107	71
lrrfip2_87303	390	286	360	279	0	362	289	373	293	224	298	244	242	339	230
btr12_87304	31	10	15	12	0	14	15	22	19	5	23	14	12	19	15
pgrmc1_87305	7	5	10	6	0	6	5	6	9	6	6	4	1	5	7
cdc45_87306	7	4	7	1	0	9	3	4	4	2	0	1	1	1	0
bmp6_87307	49	28	39	15	0	34	30	24	24	14	16	20	19	39	25
zgc:101040_87308	51	37	47	60	0	44	45	55	61	50	45	37	43	56	34
gpatch8_87309	176	85	114	66	0	197	84	126	96	65	115	59	85	98	76
hgfb_87310	75	40	47	52	0	56	48	54	46	56	48	29	28	57	53
smarcd2_87311	30	43	36	32	0	38	35	37	17	20	38	18	30	35	19
med24_87312	11	92	64	59	1	35	73	60	63	47	35	20	33	90	57
vegfbb_87313	1	0	1	1	0	1	0	0	4	7	0	4	0	0	2
fam69aa_87314	41	44	39	39	0	37	23	40	27	27	22	26	27	32	17
rps3_87315	1333	608	691	619	0	1133	627	901	431	393	777	460	619	622	378
csf3r_87316	23	17	16	36	0	23	28	21	23	60	17	23	31	15	44
pde6ha_87317	6	4	9	3	0	3	12	8	6	3	4	5	8	5	9
gtf3c5_87318	3	0	1	2	0	1	4	2	2	1	3	4	2	3	3
lyn_87319	5	6	12	17	0	12	10	6	5	17	3	2	4	11	12
fgf3_87320	21	3	10	10	0	14	14	22	9	5	11	12	5	13	9
tex10_87321	72	58	39	51	0	50	47	56	46	32	50	37	46	54	43
fzd5_87322	33	54	38	48	0	45	39	63	39	50	33	25	36	70	25
fgg_87323	9	20	21	9	0	14	10	22	27	14	18	9	24	12	21
slc35f2_87324	12	12	48	13	0	9	10	22	0	0	2	18	5	7	0
polg2_87325	54	35	36	49	0	51	71	42	56	48	37	46	31	47	66
haus1_87326	28	22	36	31	0	22	38	33	29	14	21	18	24	34	14
stx1a_87327	0	0	0	1	0	0	1	1	1	3	0	0	0	5	2
pdgfab_87328	5	1	9	1	0	1	2	9	5	1	3	0	3	0	2
fgl2a_87329	1	0	1	3	0	2	0	1	1	3	1	1	0	1	0
olfml2ba_87330	1	3	0	0	0	4	2	0	2	3	1	6	3	0	6
pbk_87331	134	79	102	53	0	109	80	102	60	35	115	42	62	68	39
gpx1a_87332	24	32	6	14	0	6	26	41	40	27	11	21	16	15	30
sult1st2_87333	1	0	3	0	0	7	6	1	4	1	0	2	6	4	0
cfhl5_87334	4	6	0	4	0	2	0	3	2	3	1	0	2	3	4
hp_87335	6	1	4	1	0	2	0	4	1	1	6	5	2	3	13
coa6_87336	1	1	8	4	0	2	0	6	3	1	11	0	5	2	3
rps7_87337	18743	17628	21650	18111	17	20074	19926	23342	19734	14642	15972	13933	21778	21737	13397
adh5_87338	27	55	41	44	0	15	64	37	40	31	27	18	34	64	16
rfc2_87339	23	10	40	18	0	34	36	36	12	15	32	25	26	20	4
csnk1a1_87340	940	687	921	650	1	977	779	894	703	467	794	629	618	801	534
bloc1s2_87341	157	104	167	80	0	123	123	145	93	77	100	91	115	105	73
dna2_87342	96	169	113	198	0	76	111	180	149	155	80	153	106	156	140
mbl2_87343	3	5	2	0	0	0	2	0	3	3	1	3	1	2	0
idi1_87344	405	715	536	711	1	580	594	631	582	793	439	698	433	672	835
ifit9_87345	2	4	10	4	0	4	8	2	4	8	1	7	5	6	0
cidec_87346	10	4	4	1	0	4	9	4	7	4	5	2	8	3	4
cyp2aa7_87347	69	168	276	107	0	59	84	173	134	253	69	109	99	149	317
sh2d1ab_93401	0	3	9	3	0	5	2	0	0	2	4	3	2	3	11
tmem14ca_93402	92	108	151	185	0	106	162	180	207	126	125	144	174	168	109
lck_93403	0	1	0	0	0	3	2	2	1	1	2	4	1	5	4
agtrap_93404	13	26	31	13	1	26	18	22	27	25	18	16	26	22	18
f3a_93405	0	1	4	6	0	1	3	2	3	0	0	1	6	3	0
birc6_93406	2438	1510	1457	1484	1	1844	1376	1567	1329	1279	1314	1178	1301	1492	1517
dmtf1_93407	1	0	0	0	0	4	0	2	0	0	0	0	0	0	3
dmtf1_93408	4	3	12	5	0	8	2	7	11	8	4	6	5	3	2
myd88_93409	40	42	26	45	0	35	24	33	47	41	14	29	15	33	20
ostf1_93410	14	19	18	4	0	19	16	19	7	9	21	4	10	16	10
ca7_93411	7	5	6	5	0	2	0	5	1	8	0	1	3	0	1
zgc:103697_93412	0	6	4	2	0	4	2	5	1	1	0	1	2	5	0
eml3_93413	18	20	10	27	0	23	17	40	18	22	32	30	29	20	11
arf4a_93414	9	14	16	12	0	22	10	25	12	19	19	5	10	16	9
pcdh2ac_93415	10	4	13	3	0	8	1	1	2	2	5	3	1	5	3
scn4bb_93416	12	2	2	6	0	7	5	4	6	2	10	6	2	7	0
scn4bb_93417	41	12	24	19	1	17	27	34	26	16	12	22	22	21	28
rnaseh2a_93418	105	123	183	141	0	97	139	227	174	134	147	109	157	174	94
rad51ap1_93419	49	84	71	106	0	65	89	79	70	62	50	52	43	76	58
btr21_93420	0	1	11	1	0	1	1	4	2	3	0	4	3	5	4
ube3c_93421	88	88	99	65	0	118	115	118	89	78	86	65	78	88	68
ccna1_93422	13	7	1	7	0	10	16	7	18	11	8	11	11	5	17
bambia_93423	44	16	32	32	0	24	30	31	24	25	12	17	32	25	15
nfkb2_93424	107	55	59	45	0	93	47	58	54	47	80	66	51	35	34
nfkb2_93425	174	235	258	217	0	194	224	185	207	206	149	195	178	202	165
gna11a_93426	488	434	467	425	1	450	500	611	446	371	426	353	403	461	331
creld2_93427	15	8	23	13	0	10	10	11	7	5	4	5	10	2	11
lamb2_93428	247	189	143	200	0	127	194	215	194	187	167	99	183	191	186
mpc2_93429	770	1493	1345	2053	2	663	1281	1248	1985	2640	625	1251	1078	2198	1986
prkcz_93430	55	12	31	12	0	30	20	45	7	9	24	11	21	17	13
glod4_93431	0	4	9	3	0	3	0	5	2	2	0	1	2	7	3
ppp2r5a_93432	1	8	14	24	0	14	19	13	54	34	11	14	8	66	53
kif23_93433	430	196	319	180	0	380	203	357	166	121	303	184	203	187	127
fas_93434	0	4	18	7	0	6	3	15	2	5	8	12	4	11	5
zgc:103700_93435	0	1	1	2	0	1	0	2	1	1	0	1	0	0	0
orc6_93436	304	373	322	420	0	304	351	412	436	401	292	356	278	437	304
uevld_93437	78	35	65	48	0	74	46	52	41	41	68	48	31	43	43
nit1_93438	92	96	65	102	0	112	100	101	86	74	82	82	44	151	94
tfdp1a_93439	166	66	157	64	0	208	132	197	75	56	150	115	136	92	53
vsig10_93440	68	37	76	38	0	59	44	65	41	42	63	38	34	53	45
malb_93441	24	18	13	13	0	20	16	25	13	19	20	5	14	9	17
icmt_93442	21	26	9	19	0	6	31	1	4	10	37	4	5	23	8
btr26_93443	87	88	133	64	1	116	86	88	75	99	44	107	100	133	75
pdgfbb_93444	76	120	143	197	0	79	144	123	174	236	65	127	100	202	235
vtg6_93445	10	11	6	7	0	9	15	24	6	11	2	3	4	13	11
mpz_93446	67	37	56	59	0	110	38	54	19	31	23	48	44	54	31
polr2k_93447	31	42	33	37	0	27	15	29	41	43	37	37	14	55	38
bdh2_93448	20	13	27	11	0	32	11	12	11	5	18	3	8	6	3
mapk13_93449	2	6	1	0	0	7	4	0	3	2	3	3	3	1	2
shank3a_93450	100	57	42	62	0	79	36	53	37	35	45	46	64	60	46
shank3a_93451	111	65	75	41	0	66	58	68	47	32	52	41	36	50	50
